========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:2
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 0.001
	rho_modo: 0.0
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.1747 0.5325 | 1.3640 0.8308 | 1.5025 0.7816 | Time: 136.9229 | VAL: 1.4395 0.7699 | 0.8955 1.0000 | 0.9789 0.9396 | Time: 3.5563 | TEST: 1.4486 0.7761 | 0.9664 0.9426 | 1.0908 0.9500 | Time: 4.1226
Epoch: 0001 | TRAIN: 0.9020 0.8861 | 0.2731 1.0000 | 0.3318 0.9997 | Time: 136.8235 | VAL: 1.0272 0.8188 | 0.6305 1.0000 | 0.6358 0.9732 | Time: 3.4833 | TEST: 1.0425 0.8239 | 0.6989 0.9754 | 0.7294 0.9556 | Time: 4.1629
Epoch: 0002 | TRAIN: 0.4307 0.9660 | 0.1321 1.0000 | 0.1490 1.0000 | Time: 136.8079 | VAL: 0.8640 0.8388 | 0.5399 1.0000 | 0.4991 0.9732 | Time: 3.5008 | TEST: 0.8829 0.8325 | 0.6216 0.9754 | 0.5955 0.9556 | Time: 4.1213
Epoch: 0003 | TRAIN: 0.2078 0.9958 | 0.0772 1.0000 | 0.0901 1.0000 | Time: 136.3010 | VAL: 0.8017 0.8514 | 0.5102 1.0000 | 0.4534 0.9799 | Time: 3.5138 | TEST: 0.8200 0.8308 | 0.6010 0.9672 | 0.5469 0.9667 | Time: 4.1828
Epoch: 0004 | TRAIN: 0.1135 1.0000 | 0.0550 1.0000 | 0.0618 1.0000 | Time: 136.2701 | VAL: 0.7489 0.8496 | 0.4759 1.0000 | 0.3885 0.9799 | Time: 3.4869 | TEST: 0.7694 0.8376 | 0.5540 0.9754 | 0.4965 0.9556 | Time: 4.1541
Epoch: 0005 | TRAIN: 0.0753 1.0000 | 0.0394 1.0000 | 0.0458 1.0000 | Time: 135.7675 | VAL: 0.7253 0.8478 | 0.4528 1.0000 | 0.3814 0.9866 | Time: 3.3881 | TEST: 0.7334 0.8393 | 0.5446 0.9672 | 0.4811 0.9667 | Time: 4.0369
Epoch: 0006 | TRAIN: 0.0570 1.0000 | 0.0304 1.0000 | 0.0332 1.0000 | Time: 135.6106 | VAL: 0.7064 0.8514 | 0.4380 1.0000 | 0.3711 0.9799 | Time: 3.3879 | TEST: 0.7254 0.8342 | 0.5255 0.9672 | 0.4692 0.9556 | Time: 4.0908
Epoch: 0007 | TRAIN: 0.0441 1.0000 | 0.0254 1.0000 | 0.0281 1.0000 | Time: 135.2012 | VAL: 0.6897 0.8514 | 0.4233 1.0000 | 0.3521 0.9866 | Time: 3.3778 | TEST: 0.7046 0.8393 | 0.5140 0.9672 | 0.4441 0.9611 | Time: 4.0494
Epoch: 0008 | TRAIN: 0.0357 1.0000 | 0.0203 1.0000 | 0.0233 1.0000 | Time: 135.2200 | VAL: 0.6653 0.8551 | 0.4314 1.0000 | 0.3355 0.9799 | Time: 3.3963 | TEST: 0.6894 0.8462 | 0.5126 0.9672 | 0.4218 0.9500 | Time: 4.0851
Epoch: 0009 | TRAIN: 0.0293 1.0000 | 0.0177 1.0000 | 0.0196 1.0000 | Time: 135.1834 | VAL: 0.6608 0.8514 | 0.4261 1.0000 | 0.3262 0.9799 | Time: 3.4239 | TEST: 0.6820 0.8427 | 0.5000 0.9672 | 0.4173 0.9667 | Time: 4.0786
Epoch: 0010 | TRAIN: 0.0244 1.0000 | 0.0149 1.0000 | 0.0167 1.0000 | Time: 135.8396 | VAL: 0.6577 0.8533 | 0.4034 1.0000 | 0.3231 0.9799 | Time: 3.4493 | TEST: 0.6733 0.8376 | 0.4933 0.9672 | 0.4121 0.9611 | Time: 4.0898
