========================================
General Configuration:
	Wighting: ITL
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:1
ITL Configuration:
	weighting: ITL
	task_idx: 0
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-07
========================================
Total Params: 11573572
Trainable Params: 11573572
Non-trainable Params: 0
========================================
LOG FORMAT | Art_LOSS Acc | Clipart_LOSS Acc | Product_LOSS Acc | Real_World_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.8804 0.3331 | 4.3243 0.0137 | 4.2846 0.0168 | 4.3213 0.0130 | Time: 102.9103 | VAL: 2.7361 0.3505 | 4.2187 0.0106 | 4.2085 0.0047 | 4.2567 0.0071 | Time: 29.2014 | TEST: 2.9462 0.3055 | 4.2284 0.0130 | 4.2074 0.0053 | 4.2572 0.0043 | Time: 37.9570
Epoch: 0001 | TRAIN: 1.3491 0.6867 | 4.2824 0.0122 | 4.2384 0.0168 | 4.2367 0.0118 | Time: 129.4771 | VAL: 2.1302 0.4925 | 4.2075 0.0095 | 4.1929 0.0093 | 4.1883 0.0154 | Time: 36.0654 | TEST: 2.1376 0.4592 | 4.2113 0.0108 | 4.1928 0.0053 | 4.1842 0.0173 | Time: 37.8760
Epoch: 0002 | TRAIN: 0.5244 0.9002 | 4.2185 0.0103 | 4.2087 0.0164 | 4.1993 0.0141 | Time: 128.4279 | VAL: 2.1801 0.4731 | 4.1865 0.0165 | 4.1833 0.0023 | 4.1813 0.0201 | Time: 35.0779 | TEST: 2.1938 0.4725 | 4.1914 0.0152 | 4.1874 0.0021 | 4.1819 0.0173 | Time: 36.9475
Epoch: 0003 | TRAIN: 0.2009 0.9691 | 4.2029 0.0114 | 4.1940 0.0103 | 4.1840 0.0141 | Time: 126.6264 | VAL: 2.0771 0.5140 | 4.1762 0.0142 | 4.1849 0.0058 | 4.1713 0.0130 | Time: 35.7983 | TEST: 2.2087 0.4763 | 4.1821 0.0152 | 4.1829 0.0064 | 4.1693 0.0130 | Time: 37.4928
Epoch: 0004 | TRAIN: 0.1100 0.9848 | 4.1891 0.0145 | 4.1795 0.0122 | 4.1785 0.0149 | Time: 125.4092 | VAL: 2.2596 0.4839 | 4.1721 0.0118 | 4.1823 0.0128 | 4.1753 0.0154 | Time: 35.8805 | TEST: 2.3327 0.4820 | 4.1783 0.0108 | 4.1828 0.0053 | 4.1734 0.0151 | Time: 38.0558
Epoch: 0005 | TRAIN: 0.0892 0.9848 | 4.1795 0.0149 | 4.1834 0.0122 | 4.1719 0.0179 | Time: 129.0612 | VAL: 2.4454 0.4667 | 4.1773 0.0071 | 4.1788 0.0058 | 4.1742 0.0142 | Time: 35.2814 | TEST: 2.4424 0.4725 | 4.1778 0.0130 | 4.1776 0.0085 | 4.1732 0.0162 | Time: 37.6501
Epoch: 0006 | TRAIN: 0.0966 0.9817 | 4.1780 0.0126 | 4.1798 0.0103 | 4.1713 0.0179 | Time: 128.2724 | VAL: 2.4137 0.4645 | 4.1751 0.0213 | 4.1756 0.0128 | 4.1708 0.0272 | Time: 35.7521 | TEST: 2.5602 0.4440 | 4.1770 0.0173 | 4.1758 0.0106 | 4.1715 0.0184 | Time: 37.3521
Epoch: 0007 | TRAIN: 0.0860 0.9840 | 4.1773 0.0145 | 4.1754 0.0145 | 4.1718 0.0202 | Time: 126.6269 | VAL: 2.4253 0.4796 | 4.1736 0.0213 | 4.1749 0.0128 | 4.1731 0.0177 | Time: 34.4882 | TEST: 2.6976 0.4592 | 4.1756 0.0087 | 4.1743 0.0074 | 4.1736 0.0108 | Time: 36.9054
Epoch: 0008 | TRAIN: 0.1022 0.9779 | 4.1758 0.0114 | 4.1749 0.0130 | 4.1739 0.0175 | Time: 128.7723 | VAL: 2.8640 0.4323 | 4.1737 0.0177 | 4.1757 0.0105 | 4.1737 0.0201 | Time: 35.5371 | TEST: 3.0365 0.3890 | 4.1746 0.0163 | 4.1759 0.0127 | 4.1736 0.0216 | Time: 37.5576
Epoch: 0009 | TRAIN: 0.2558 0.9352 | 4.1758 0.0126 | 4.1751 0.0103 | 4.1744 0.0114 | Time: 127.1626 | VAL: 4.0615 0.3054 | 4.1748 0.0201 | 4.1741 0.0128 | 4.1740 0.0189 | Time: 36.0684 | TEST: 4.3293 0.2657 | 4.1754 0.0119 | 4.1747 0.0053 | 4.1740 0.0205 | Time: 37.8787
Epoch: 0010 | TRAIN: 0.4142 0.8971 | 4.1745 0.0141 | 4.1745 0.0076 | 4.1739 0.0114 | Time: 126.1261 | VAL: 3.5285 0.3247 | 4.1748 0.0154 | 4.1751 0.0105 | 4.1739 0.0177 | Time: 36.0511 | TEST: 3.6722 0.3036 | 4.1752 0.0130 | 4.1751 0.0074 | 4.1738 0.0184 | Time: 35.7345
Epoch: 0011 | TRAIN: 0.2604 0.9345 | 4.1746 0.0149 | 4.1746 0.0149 | 4.1736 0.0229 | Time: 127.4879 | VAL: 3.0901 0.4000 | 4.1746 0.0177 | 4.1745 0.0116 | 4.1737 0.0130 | Time: 35.2227 | TEST: 3.4058 0.3662 | 4.1748 0.0173 | 4.1746 0.0159 | 4.1735 0.0162 | Time: 35.4073
Epoch: 0012 | TRAIN: 0.1153 0.9745 | 4.1747 0.0152 | 4.1746 0.0160 | 4.1738 0.0191 | Time: 131.1582 | VAL: 2.8534 0.4301 | 4.1745 0.0165 | 4.1745 0.0116 | 4.1741 0.0118 | Time: 34.3767 | TEST: 3.1144 0.3966 | 4.1745 0.0184 | 4.1746 0.0138 | 4.1741 0.0195 | Time: 32.1268
Epoch: 0013 | TRAIN: 0.0661 0.9844 | 4.1745 0.0183 | 4.1745 0.0126 | 4.1742 0.0198 | Time: 125.9032 | VAL: 2.7533 0.4473 | 4.1744 0.0213 | 4.1744 0.0116 | 4.1742 0.0272 | Time: 35.0123 | TEST: 3.0022 0.4326 | 4.1745 0.0260 | 4.1745 0.0095 | 4.1742 0.0270 | Time: 35.6973
Epoch: 0014 | TRAIN: 0.0340 0.9897 | 4.1744 0.0171 | 4.1744 0.0118 | 4.1742 0.0118 | Time: 130.1796 | VAL: 2.7968 0.4731 | 4.1744 0.0248 | 4.1744 0.0116 | 4.1742 0.0213 | Time: 35.1849 | TEST: 2.9855 0.4440 | 4.1745 0.0206 | 4.1744 0.0138 | 4.1743 0.0303 | Time: 32.0771
