========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 0.1
	rho_modo: 0.01
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.4065 0.4645 | 1.5357 0.7809 | 1.7256 0.7203 | Time: 116.8948 | VAL: 1.7096 0.7373 | 0.9238 0.9775 | 1.1034 0.9396 | Time: 2.3620 | TEST: 1.7046 0.7368 | 0.9706 0.9262 | 1.2083 0.9389 | Time: 2.8305
Epoch: 0001 | TRAIN: 1.3086 0.8062 | 0.2675 0.9991 | 0.4078 0.9973 | Time: 116.4591 | VAL: 1.4716 0.7754 | 0.4719 1.0000 | 0.6323 0.9732 | Time: 2.4352 | TEST: 1.4816 0.7744 | 0.5477 0.9754 | 0.7332 0.9611 | Time: 2.8716
Epoch: 0002 | TRAIN: 1.0207 0.8660 | 0.1047 1.0000 | 0.1722 1.0000 | Time: 116.1779 | VAL: 1.3199 0.7917 | 0.3608 1.0000 | 0.5006 0.9732 | Time: 2.3758 | TEST: 1.3278 0.8085 | 0.4515 0.9754 | 0.5867 0.9556 | Time: 2.8336
Epoch: 0003 | TRAIN: 0.8314 0.9002 | 0.0582 1.0000 | 0.1086 1.0000 | Time: 116.1625 | VAL: 1.2039 0.8043 | 0.3228 1.0000 | 0.4493 0.9799 | Time: 2.3988 | TEST: 1.2145 0.8120 | 0.4217 0.9672 | 0.5346 0.9556 | Time: 2.8472
Epoch: 0004 | TRAIN: 0.6833 0.9210 | 0.0429 1.0000 | 0.0755 1.0000 | Time: 116.0669 | VAL: 1.1473 0.8134 | 0.2955 1.0000 | 0.3774 0.9799 | Time: 2.3944 | TEST: 1.1607 0.8256 | 0.3852 0.9754 | 0.4684 0.9667 | Time: 2.8655
Epoch: 0005 | TRAIN: 0.5967 0.9351 | 0.0316 1.0000 | 0.0559 1.0000 | Time: 116.2072 | VAL: 1.0796 0.8170 | 0.2754 1.0000 | 0.3532 0.9866 | Time: 2.3943 | TEST: 1.0916 0.8376 | 0.3773 0.9590 | 0.4406 0.9667 | Time: 2.8687
Epoch: 0006 | TRAIN: 0.5252 0.9438 | 0.0251 1.0000 | 0.0403 1.0000 | Time: 116.0608 | VAL: 1.0639 0.8225 | 0.2702 1.0000 | 0.3364 0.9799 | Time: 2.3667 | TEST: 1.0819 0.8291 | 0.3735 0.9672 | 0.4277 0.9611 | Time: 2.8292
Epoch: 0007 | TRAIN: 0.4448 0.9525 | 0.0217 1.0000 | 0.0337 1.0000 | Time: 115.8114 | VAL: 0.9858 0.8243 | 0.2474 1.0000 | 0.3088 0.9866 | Time: 2.3632 | TEST: 1.0033 0.8342 | 0.3535 0.9754 | 0.3916 0.9667 | Time: 2.8211
Epoch: 0008 | TRAIN: 0.3743 0.9621 | 0.0175 1.0000 | 0.0277 1.0000 | Time: 116.4777 | VAL: 0.9448 0.8297 | 0.2614 1.0000 | 0.2892 0.9799 | Time: 2.3823 | TEST: 0.9631 0.8393 | 0.3577 0.9672 | 0.3719 0.9611 | Time: 2.8274
Epoch: 0009 | TRAIN: 0.3128 0.9772 | 0.0156 1.0000 | 0.0230 1.0000 | Time: 117.0410 | VAL: 0.9206 0.8243 | 0.2657 1.0000 | 0.2802 0.9799 | Time: 2.4175 | TEST: 0.9296 0.8359 | 0.3523 0.9754 | 0.3633 0.9556 | Time: 2.8704
Epoch: 0010 | TRAIN: 0.2595 0.9853 | 0.0133 1.0000 | 0.0195 1.0000 | Time: 116.7159 | VAL: 0.8931 0.8315 | 0.2519 1.0000 | 0.2733 0.9799 | Time: 2.3640 | TEST: 0.9035 0.8325 | 0.3541 0.9672 | 0.3582 0.9611 | Time: 2.8159
Epoch: 0011 | TRAIN: 0.2128 0.9883 | 0.0123 1.0000 | 0.0170 1.0000 | Time: 117.0477 | VAL: 0.8525 0.8297 | 0.2540 1.0000 | 0.2626 0.9799 | Time: 2.4166 | TEST: 0.8723 0.8274 | 0.3487 0.9754 | 0.3447 0.9611 | Time: 2.8748
Epoch: 0012 | TRAIN: 0.1753 0.9940 | 0.0105 1.0000 | 0.0138 1.0000 | Time: 116.6662 | VAL: 0.8402 0.8279 | 0.2509 1.0000 | 0.2495 0.9866 | Time: 2.4128 | TEST: 0.8561 0.8256 | 0.3442 0.9672 | 0.3425 0.9556 | Time: 2.8583
Epoch: 0013 | TRAIN: 0.1390 0.9970 | 0.0093 1.0000 | 0.0132 1.0000 | Time: 116.1056 | VAL: 0.8168 0.8261 | 0.2522 1.0000 | 0.2463 0.9866 | Time: 2.3947 | TEST: 0.8290 0.8274 | 0.3465 0.9754 | 0.3320 0.9556 | Time: 2.8485
Epoch: 0014 | TRAIN: 0.1131 0.9988 | 0.0086 1.0000 | 0.0115 1.0000 | Time: 115.7551 | VAL: 0.7866 0.8478 | 0.2590 1.0000 | 0.2256 0.9866 | Time: 2.4105 | TEST: 0.8030 0.8274 | 0.3511 0.9590 | 0.3100 0.9611 | Time: 2.8446
Epoch: 0015 | TRAIN: 0.0913 0.9997 | 0.0082 1.0000 | 0.0106 1.0000 | Time: 116.2284 | VAL: 0.7754 0.8424 | 0.2558 1.0000 | 0.2294 0.9866 | Time: 2.3869 | TEST: 0.7943 0.8239 | 0.3467 0.9754 | 0.3221 0.9500 | Time: 2.8353
Epoch: 0016 | TRAIN: 0.0672 1.0000 | 0.0074 1.0000 | 0.0091 1.0000 | Time: 116.4446 | VAL: 0.7536 0.8424 | 0.2538 1.0000 | 0.2158 0.9866 | Time: 2.4177 | TEST: 0.7800 0.8274 | 0.3453 0.9754 | 0.3047 0.9611 | Time: 2.8721
Epoch: 0017 | TRAIN: 0.0509 1.0000 | 0.0070 1.0000 | 0.0085 1.0000 | Time: 116.5076 | VAL: 0.7454 0.8388 | 0.2634 1.0000 | 0.2205 0.9866 | Time: 2.3915 | TEST: 0.7617 0.8274 | 0.3515 0.9754 | 0.3105 0.9556 | Time: 2.8543
Epoch: 0018 | TRAIN: 0.0416 1.0000 | 0.0063 1.0000 | 0.0078 1.0000 | Time: 116.6056 | VAL: 0.7230 0.8424 | 0.2557 1.0000 | 0.2303 0.9799 | Time: 2.4000 | TEST: 0.7368 0.8325 | 0.3486 0.9590 | 0.3100 0.9556 | Time: 2.8187
Epoch: 0019 | TRAIN: 0.0331 1.0000 | 0.0056 1.0000 | 0.0073 1.0000 | Time: 116.5461 | VAL: 0.7054 0.8442 | 0.2530 1.0000 | 0.2192 0.9799 | Time: 2.3870 | TEST: 0.7103 0.8393 | 0.3410 0.9754 | 0.3039 0.9556 | Time: 2.8334
