========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 0.01
	rho_modo: 1.0
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.01
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 3.6849 0.0679 | 3.0737 0.1307 | 3.1234 0.1280 | Time: 130.2087 | VAL: 4.7427 0.0507 | 3.2500 0.1573 | 2.4901 0.2617 | Time: 2.5547 | TEST: 4.4611 0.0376 | 3.3778 0.1557 | 2.4997 0.3000 | Time: 2.9652
Epoch: 0001 | TRAIN: 3.3298 0.1166 | 2.1761 0.3158 | 2.2255 0.2987 | Time: 129.9551 | VAL: 4.0253 0.0688 | 3.8730 0.2022 | 2.6991 0.3020 | Time: 2.5332 | TEST: 3.8314 0.0462 | 3.7281 0.1967 | 2.6474 0.2667 | Time: 3.0590
Epoch: 0002 | TRAIN: 2.8639 0.2169 | 1.1887 0.6124 | 1.4493 0.5285 | Time: 129.9315 | VAL: 3.9457 0.1123 | 4.9203 0.1573 | 1.7659 0.4765 | Time: 2.5374 | TEST: 4.0260 0.0957 | 5.0685 0.1148 | 1.8743 0.4833 | Time: 3.2924
Epoch: 0003 | TRAIN: 2.4394 0.3149 | 0.5661 0.8167 | 0.7894 0.7332 | Time: 129.9560 | VAL: 3.3093 0.1739 | 3.8361 0.2697 | 1.1605 0.6443 | Time: 2.5717 | TEST: 3.3031 0.1692 | 3.8644 0.2705 | 1.3024 0.6278 | Time: 2.9145
Epoch: 0004 | TRAIN: 2.1661 0.3813 | 0.2810 0.9162 | 0.4440 0.8633 | Time: 130.2371 | VAL: 5.0635 0.0942 | 4.9652 0.2022 | 0.9465 0.7450 | Time: 2.5566 | TEST: 5.1031 0.1043 | 4.6738 0.2787 | 1.2631 0.6389 | Time: 3.6767
Epoch: 0005 | TRAIN: 1.9018 0.4534 | 0.1668 0.9546 | 0.2817 0.9117 | Time: 129.5030 | VAL: 4.1718 0.1739 | 3.4947 0.2809 | 0.7430 0.7987 | Time: 2.6327 | TEST: 4.2187 0.1521 | 3.4580 0.3361 | 1.2187 0.7167 | Time: 3.0073
Epoch: 0006 | TRAIN: 1.6999 0.4964 | 0.1020 0.9736 | 0.2058 0.9369 | Time: 130.5500 | VAL: 6.2067 0.0924 | 3.7898 0.3483 | 0.8497 0.7718 | Time: 2.6376 | TEST: 6.2804 0.0855 | 3.5991 0.3115 | 1.1924 0.7167 | Time: 3.0337
Epoch: 0007 | TRAIN: 1.4095 0.5826 | 0.0841 0.9778 | 0.1267 0.9684 | Time: 129.7916 | VAL: 5.0908 0.1159 | 4.2635 0.3034 | 0.8494 0.7785 | Time: 2.6375 | TEST: 5.1335 0.1436 | 3.4909 0.4426 | 1.3652 0.6889 | Time: 3.2374
Epoch: 0008 | TRAIN: 1.2670 0.6220 | 0.0555 0.9877 | 0.1039 0.9654 | Time: 129.6979 | VAL: 5.7582 0.1250 | 3.9025 0.3596 | 0.9229 0.7718 | Time: 2.7506 | TEST: 5.7334 0.1402 | 3.6957 0.3689 | 1.3277 0.6833 | Time: 2.9167
Epoch: 0009 | TRAIN: 1.0040 0.6935 | 0.0489 0.9880 | 0.0784 0.9757 | Time: 129.3852 | VAL: 6.9131 0.1540 | 3.7923 0.3258 | 0.7408 0.8188 | Time: 2.5106 | TEST: 6.8808 0.1316 | 3.6466 0.3934 | 0.9482 0.7778 | Time: 2.9528
Epoch: 0010 | TRAIN: 0.8848 0.7263 | 0.0358 0.9916 | 0.0782 0.9772 | Time: 129.7527 | VAL: 6.0932 0.1014 | 3.8242 0.3820 | 0.9461 0.7517 | Time: 2.5776 | TEST: 6.0418 0.1368 | 3.6814 0.4098 | 1.4752 0.6889 | Time: 3.2992
