========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 0.01
	rho_modo: 0.1
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.01
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 3.7453 0.0577 | 3.0880 0.1394 | 3.1536 0.1253 | Time: 130.3031 | VAL: 4.4064 0.0417 | 3.7728 0.0899 | 2.5445 0.2013 | Time: 2.6411 | TEST: 4.2382 0.0342 | 3.6200 0.1066 | 2.5824 0.2222 | Time: 3.0808
Epoch: 0001 | TRAIN: 3.3834 0.1103 | 1.9505 0.3696 | 2.1432 0.3218 | Time: 129.9302 | VAL: 3.8959 0.0996 | 5.6210 0.1236 | 2.2473 0.3087 | Time: 2.5985 | TEST: 3.6787 0.0855 | 5.2179 0.1967 | 2.5036 0.3278 | Time: 3.3217
Epoch: 0002 | TRAIN: 3.0137 0.1866 | 1.0581 0.6442 | 1.3998 0.5424 | Time: 130.0526 | VAL: 4.0012 0.0924 | 6.1074 0.1910 | 1.4127 0.5772 | Time: 2.5174 | TEST: 3.9704 0.0838 | 5.4882 0.2131 | 1.8132 0.4833 | Time: 3.0412
Epoch: 0003 | TRAIN: 2.5979 0.2734 | 0.4945 0.8347 | 0.8574 0.7136 | Time: 130.6232 | VAL: 4.1249 0.1250 | 4.5844 0.2472 | 1.2952 0.6711 | Time: 2.5144 | TEST: 4.1591 0.1197 | 4.0911 0.2869 | 1.5178 0.5778 | Time: 3.2749
Epoch: 0004 | TRAIN: 2.2906 0.3531 | 0.2710 0.9165 | 0.5447 0.8245 | Time: 129.8591 | VAL: 4.6162 0.1431 | 5.4411 0.2472 | 1.0878 0.6913 | Time: 2.6861 | TEST: 4.6399 0.1299 | 5.0234 0.3033 | 1.2902 0.6111 | Time: 3.2544
Epoch: 0005 | TRAIN: 2.0078 0.4300 | 0.1786 0.9531 | 0.3677 0.8852 | Time: 133.2673 | VAL: 4.6599 0.1775 | 3.5933 0.3708 | 1.1177 0.6913 | Time: 2.4805 | TEST: 4.7572 0.1556 | 3.6443 0.3115 | 1.4797 0.6278 | Time: 3.0788
Epoch: 0006 | TRAIN: 1.7015 0.5012 | 0.0850 0.9796 | 0.2264 0.9324 | Time: 129.9180 | VAL: 6.1019 0.1649 | 3.9995 0.3596 | 1.0355 0.7718 | Time: 2.5247 | TEST: 6.2031 0.1538 | 3.4625 0.3852 | 1.2829 0.6722 | Time: 2.9586
Epoch: 0007 | TRAIN: 1.4653 0.5664 | 0.0754 0.9805 | 0.1730 0.9480 | Time: 129.7519 | VAL: 6.3738 0.1232 | 4.3998 0.3708 | 0.7524 0.7987 | Time: 2.6792 | TEST: 6.5671 0.1128 | 3.9304 0.4262 | 1.3155 0.7056 | Time: 3.2257
Epoch: 0008 | TRAIN: 1.2542 0.6310 | 0.0526 0.9877 | 0.1317 0.9621 | Time: 131.9710 | VAL: 8.5957 0.1540 | 4.6890 0.3146 | 0.7610 0.7785 | Time: 2.5457 | TEST: 8.9337 0.1333 | 4.1697 0.3852 | 1.2217 0.6722 | Time: 3.0249
Epoch: 0009 | TRAIN: 1.0603 0.6812 | 0.0466 0.9865 | 0.1142 0.9639 | Time: 130.3223 | VAL: 7.1678 0.1902 | 4.0983 0.3708 | 0.5460 0.8322 | Time: 2.5838 | TEST: 7.3691 0.1521 | 3.7073 0.4344 | 0.9613 0.7778 | Time: 3.1415
Epoch: 0010 | TRAIN: 0.8038 0.7530 | 0.0302 0.9931 | 0.1002 0.9715 | Time: 130.7389 | VAL: 7.5007 0.1540 | 3.3599 0.4494 | 1.3083 0.7047 | Time: 2.6104 | TEST: 7.7285 0.1521 | 3.0818 0.4918 | 1.7718 0.6222 | Time: 3.3121
