========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 1.0
	rho_modo: 0.1
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.01
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 3.8936 0.0355 | 3.6795 0.0706 | 3.6627 0.0556 | Time: 117.2373 | VAL: 5.1879 0.0399 | 3.3780 0.0337 | 3.2911 0.0738 | Time: 2.4172 | TEST: 6.9090 0.0410 | 3.3691 0.0574 | 3.3131 0.0722 | Time: 2.8608
Epoch: 0001 | TRAIN: 3.8430 0.0418 | 3.2021 0.1007 | 3.1742 0.1223 | Time: 119.5009 | VAL: 3.9922 0.0362 | 3.4519 0.0787 | 2.8310 0.1745 | Time: 2.4056 | TEST: 3.7299 0.0291 | 3.4319 0.1066 | 2.8151 0.1944 | Time: 2.8204
Epoch: 0002 | TRAIN: 3.5523 0.0748 | 2.7489 0.1794 | 2.7246 0.1908 | Time: 119.7991 | VAL: 4.0660 0.0761 | 4.4868 0.0899 | 2.3452 0.2752 | Time: 2.4230 | TEST: 4.4800 0.0650 | 4.6280 0.0738 | 2.3789 0.2500 | Time: 2.9339
Epoch: 0003 | TRAIN: 3.2069 0.1442 | 2.0591 0.3434 | 2.2592 0.2912 | Time: 117.0485 | VAL: 4.8566 0.0870 | 4.6552 0.1461 | 2.3312 0.3356 | Time: 2.3808 | TEST: 4.5001 0.0821 | 4.3459 0.1639 | 2.2860 0.3222 | Time: 2.8256
Epoch: 0004 | TRAIN: 2.9066 0.2049 | 1.4262 0.5198 | 1.8211 0.4078 | Time: 117.2874 | VAL: 4.2235 0.0489 | 4.5439 0.1685 | 1.8821 0.4295 | Time: 2.3686 | TEST: 4.2210 0.0752 | 4.2280 0.1557 | 2.0624 0.4222 | Time: 2.8055
Epoch: 0005 | TRAIN: 2.6111 0.2695 | 0.9329 0.6974 | 1.3543 0.5721 | Time: 117.4508 | VAL: 4.4981 0.0924 | 3.8888 0.2360 | 1.4391 0.5705 | Time: 2.4446 | TEST: 4.3880 0.0769 | 3.8650 0.2131 | 1.6590 0.5056 | Time: 2.7885
Epoch: 0006 | TRAIN: 2.3508 0.3335 | 0.4265 0.8750 | 0.9542 0.6863 | Time: 124.2425 | VAL: 4.5546 0.1504 | 4.0335 0.2697 | 1.1110 0.6779 | Time: 3.4741 | TEST: 4.3645 0.1385 | 3.5426 0.3607 | 1.2251 0.6333 | Time: 4.1069
Epoch: 0007 | TRAIN: 2.0844 0.4066 | 0.2203 0.9402 | 0.5484 0.8269 | Time: 126.1682 | VAL: 4.6427 0.0960 | 5.0925 0.2584 | 1.1803 0.6644 | Time: 2.3966 | TEST: 4.4501 0.1231 | 4.6401 0.3443 | 1.3747 0.6000 | Time: 2.8631
Epoch: 0008 | TRAIN: 1.9124 0.4465 | 0.1274 0.9691 | 0.3885 0.8732 | Time: 117.0417 | VAL: 4.8030 0.2047 | 5.1989 0.2247 | 0.9548 0.7315 | Time: 2.3877 | TEST: 4.2844 0.2274 | 4.2436 0.3361 | 1.1268 0.7111 | Time: 2.8294
Epoch: 0009 | TRAIN: 1.6942 0.5069 | 0.0928 0.9757 | 0.2074 0.9384 | Time: 116.9012 | VAL: 6.0675 0.1739 | 4.5856 0.3371 | 0.7256 0.7852 | Time: 2.4167 | TEST: 5.5878 0.1675 | 4.0925 0.4344 | 1.0047 0.7722 | Time: 2.8721
Epoch: 0010 | TRAIN: 1.5217 0.5472 | 0.0426 0.9916 | 0.1174 0.9669 | Time: 116.9086 | VAL: 5.5523 0.2065 | 4.8247 0.2921 | 0.8227 0.8121 | Time: 2.4152 | TEST: 5.0387 0.1880 | 4.1357 0.3525 | 1.1145 0.7833 | Time: 2.8763
