========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 0.01
	rho_moco: 0.1
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.0339 0.5102 | 0.7910 0.8714 | 1.0220 0.8197 | Time: 40.2999 | VAL: 1.5446 0.6739 | 0.2026 0.9888 | 0.3228 0.9664 | Time: 2.4199 | TEST: 1.5102 0.6991 | 0.2430 0.9672 | 0.3472 0.9556 | Time: 2.9010
Epoch: 0001 | TRAIN: 0.9653 0.7855 | 0.0349 1.0000 | 0.0567 1.0000 | Time: 39.9515 | VAL: 1.2149 0.7446 | 0.0591 1.0000 | 0.1444 0.9866 | Time: 2.4270 | TEST: 1.1673 0.7675 | 0.0805 0.9836 | 0.1349 0.9722 | Time: 2.8844
Epoch: 0002 | TRAIN: 0.6121 0.8540 | 0.0112 1.0000 | 0.0158 1.0000 | Time: 39.9912 | VAL: 1.0686 0.7591 | 0.0384 1.0000 | 0.1141 0.9866 | Time: 2.4326 | TEST: 1.0286 0.7915 | 0.0696 0.9836 | 0.0927 0.9889 | Time: 2.9417
Epoch: 0003 | TRAIN: 0.4294 0.9038 | 0.0066 1.0000 | 0.0095 1.0000 | Time: 39.7862 | VAL: 0.9916 0.7736 | 0.0338 1.0000 | 0.1010 0.9866 | Time: 2.4129 | TEST: 0.9372 0.7966 | 0.0598 0.9836 | 0.0924 0.9722 | Time: 2.8669
Epoch: 0004 | TRAIN: 0.3275 0.9303 | 0.0049 1.0000 | 0.0068 1.0000 | Time: 39.7749 | VAL: 0.9288 0.7844 | 0.0316 1.0000 | 0.1070 0.9866 | Time: 2.4374 | TEST: 0.8831 0.7966 | 0.0626 0.9836 | 0.0820 0.9889 | Time: 2.8597
Epoch: 0005 | TRAIN: 0.2324 0.9537 | 0.0041 1.0000 | 0.0056 1.0000 | Time: 39.6288 | VAL: 0.8815 0.7826 | 0.0243 1.0000 | 0.0887 0.9866 | Time: 2.3888 | TEST: 0.8384 0.8017 | 0.0588 0.9836 | 0.0880 0.9778 | Time: 2.8767
Epoch: 0006 | TRAIN: 0.1586 0.9790 | 0.0031 1.0000 | 0.0042 1.0000 | Time: 39.7107 | VAL: 0.8571 0.7880 | 0.0209 1.0000 | 0.0791 0.9866 | Time: 2.4407 | TEST: 0.8214 0.8051 | 0.0624 0.9836 | 0.0813 0.9833 | Time: 2.8822
Epoch: 0007 | TRAIN: 0.1056 0.9934 | 0.0028 1.0000 | 0.0036 1.0000 | Time: 39.6978 | VAL: 0.8480 0.7880 | 0.0224 1.0000 | 0.0884 0.9866 | Time: 2.4414 | TEST: 0.8093 0.8051 | 0.0569 0.9836 | 0.0778 0.9889 | Time: 2.8639
Epoch: 0008 | TRAIN: 0.0587 0.9970 | 0.0023 1.0000 | 0.0031 1.0000 | Time: 39.9175 | VAL: 0.8293 0.7917 | 0.0213 1.0000 | 0.0790 0.9866 | Time: 2.4414 | TEST: 0.8046 0.8068 | 0.0646 0.9836 | 0.0871 0.9833 | Time: 2.8750
Epoch: 0009 | TRAIN: 0.0451 0.9982 | 0.0020 1.0000 | 0.0027 1.0000 | Time: 39.8234 | VAL: 0.8127 0.8007 | 0.0251 1.0000 | 0.0794 0.9866 | Time: 2.4466 | TEST: 0.7809 0.8051 | 0.0594 0.9836 | 0.0891 0.9778 | Time: 2.8845
Epoch: 0010 | TRAIN: 0.0263 0.9994 | 0.0018 1.0000 | 0.0025 1.0000 | Time: 39.9507 | VAL: 0.7864 0.8062 | 0.0259 1.0000 | 0.0851 0.9866 | Time: 2.4347 | TEST: 0.7464 0.8103 | 0.0584 0.9836 | 0.0885 0.9833 | Time: 2.9040
