========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 1.0
	rho_modo: 0.01
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 1.8363 0.5364 | 1.0230 0.8116 | 0.9347 0.8113 | Time: 117.2318 | VAL: 1.3602 0.7065 | 0.2061 0.9888 | 0.1898 0.9732 | Time: 2.3893 | TEST: 1.3413 0.7179 | 0.2743 0.9344 | 0.2015 0.9444 | Time: 2.8574
Epoch: 0001 | TRAIN: 0.7574 0.8143 | 0.0231 1.0000 | 0.0311 1.0000 | Time: 116.7368 | VAL: 1.1119 0.7337 | 0.0909 0.9888 | 0.0981 0.9799 | Time: 2.3978 | TEST: 1.0891 0.7453 | 0.1758 0.9344 | 0.1043 0.9667 | Time: 2.8356
Epoch: 0002 | TRAIN: 0.4359 0.8972 | 0.0109 1.0000 | 0.0112 1.0000 | Time: 116.3239 | VAL: 1.0100 0.7572 | 0.0794 1.0000 | 0.0784 0.9866 | Time: 2.4135 | TEST: 0.9629 0.7538 | 0.1940 0.9426 | 0.1004 0.9667 | Time: 2.8598
Epoch: 0003 | TRAIN: 0.1829 0.9669 | 0.0062 1.0000 | 0.0072 1.0000 | Time: 116.3954 | VAL: 0.9892 0.7572 | 0.0708 0.9888 | 0.0797 0.9799 | Time: 2.3792 | TEST: 0.9503 0.7487 | 0.1648 0.9508 | 0.0814 0.9667 | Time: 2.8323
Epoch: 0004 | TRAIN: 0.0600 0.9973 | 0.0049 1.0000 | 0.0050 1.0000 | Time: 116.9118 | VAL: 0.9336 0.7790 | 0.0451 1.0000 | 0.0724 0.9799 | Time: 2.3975 | TEST: 0.9044 0.7624 | 0.1455 0.9590 | 0.0771 0.9778 | Time: 2.8535
Epoch: 0005 | TRAIN: 0.0283 0.9991 | 0.0034 1.0000 | 0.0036 1.0000 | Time: 116.9973 | VAL: 0.8839 0.7772 | 0.0578 1.0000 | 0.0751 0.9799 | Time: 2.3864 | TEST: 0.8676 0.7778 | 0.1619 0.9262 | 0.0758 0.9667 | Time: 2.8103
Epoch: 0006 | TRAIN: 0.0624 0.9871 | 0.0032 1.0000 | 0.0034 1.0000 | Time: 116.6901 | VAL: 1.0359 0.7319 | 0.1188 0.9775 | 0.1232 0.9597 | Time: 2.3857 | TEST: 1.0476 0.7060 | 0.1966 0.9344 | 0.1030 0.9611 | Time: 2.8685
Epoch: 0007 | TRAIN: 0.0538 0.9925 | 0.0027 1.0000 | 0.0029 1.0000 | Time: 116.8377 | VAL: 0.9903 0.7591 | 0.0834 0.9775 | 0.0776 0.9799 | Time: 2.3971 | TEST: 0.9133 0.7658 | 0.1576 0.9508 | 0.0630 0.9778 | Time: 2.8610
Epoch: 0008 | TRAIN: 0.0410 0.9916 | 0.0022 1.0000 | 0.0024 1.0000 | Time: 116.6464 | VAL: 0.9336 0.7627 | 0.0746 0.9888 | 0.0864 0.9799 | Time: 2.3872 | TEST: 0.9231 0.7624 | 0.1698 0.9426 | 0.0988 0.9667 | Time: 2.8516
Epoch: 0009 | TRAIN: 0.0336 0.9940 | 0.0017 1.0000 | 0.0018 1.0000 | Time: 116.4867 | VAL: 0.9222 0.7572 | 0.0519 1.0000 | 0.0700 0.9866 | Time: 2.3678 | TEST: 0.9195 0.7675 | 0.1174 0.9590 | 0.0817 0.9778 | Time: 2.8283
Epoch: 0010 | TRAIN: 0.0210 0.9964 | 0.0015 1.0000 | 0.0015 1.0000 | Time: 116.3585 | VAL: 1.0441 0.7482 | 0.0627 0.9775 | 0.1445 0.9530 | Time: 2.4264 | TEST: 0.9760 0.7573 | 0.1512 0.9590 | 0.0794 0.9778 | Time: 2.8937
