========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 0.1
	rho_moco: 0.01
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.2629 0.4357 | 1.4086 0.7392 | 1.4002 0.7061 | Time: 45.7005 | VAL: 1.8459 0.5707 | 0.4664 0.9438 | 0.4980 0.9463 | Time: 2.6391 | TEST: 1.8336 0.5829 | 0.4704 0.9262 | 0.5949 0.9056 | Time: 3.1201
Epoch: 0001 | TRAIN: 1.2914 0.6911 | 0.0835 0.9994 | 0.1235 0.9970 | Time: 43.9067 | VAL: 1.4648 0.6703 | 0.0799 0.9888 | 0.1563 0.9732 | Time: 2.5311 | TEST: 1.4714 0.6991 | 0.1617 0.9672 | 0.1835 0.9500 | Time: 3.0251
Epoch: 0002 | TRAIN: 0.9822 0.7590 | 0.0171 1.0000 | 0.0262 1.0000 | Time: 44.6869 | VAL: 1.3146 0.7011 | 0.0576 0.9888 | 0.1164 0.9799 | Time: 2.6036 | TEST: 1.3159 0.7111 | 0.1236 0.9672 | 0.1128 0.9722 | Time: 3.1066
Epoch: 0003 | TRAIN: 0.8516 0.7770 | 0.0095 1.0000 | 0.0138 1.0000 | Time: 44.5477 | VAL: 1.2205 0.7101 | 0.0482 0.9888 | 0.1008 0.9799 | Time: 2.6645 | TEST: 1.2228 0.7094 | 0.1271 0.9672 | 0.1088 0.9667 | Time: 3.0342
Epoch: 0004 | TRAIN: 0.7819 0.7945 | 0.0069 1.0000 | 0.0097 1.0000 | Time: 44.7691 | VAL: 1.1736 0.7047 | 0.0512 0.9888 | 0.1136 0.9732 | Time: 2.6400 | TEST: 1.1764 0.7077 | 0.1345 0.9672 | 0.1010 0.9778 | Time: 3.0926
Epoch: 0005 | TRAIN: 0.7141 0.8137 | 0.0059 1.0000 | 0.0077 1.0000 | Time: 44.3090 | VAL: 1.1281 0.7011 | 0.0396 0.9888 | 0.0945 0.9732 | Time: 2.6554 | TEST: 1.1323 0.7162 | 0.0964 0.9672 | 0.0904 0.9778 | Time: 3.1529
Epoch: 0006 | TRAIN: 0.6814 0.7999 | 0.0045 1.0000 | 0.0060 1.0000 | Time: 44.2241 | VAL: 1.0969 0.7138 | 0.0328 1.0000 | 0.0882 0.9732 | Time: 2.6205 | TEST: 1.1064 0.7094 | 0.1152 0.9672 | 0.0794 0.9778 | Time: 3.1597
Epoch: 0007 | TRAIN: 0.6829 0.8017 | 0.0039 1.0000 | 0.0048 1.0000 | Time: 44.5391 | VAL: 1.0740 0.7228 | 0.0289 1.0000 | 0.0880 0.9799 | Time: 2.6751 | TEST: 1.0744 0.7333 | 0.1053 0.9672 | 0.0796 0.9778 | Time: 2.9428
Epoch: 0008 | TRAIN: 0.6133 0.8281 | 0.0031 1.0000 | 0.0042 1.0000 | Time: 44.4155 | VAL: 1.0604 0.7210 | 0.0290 1.0000 | 0.0888 0.9732 | Time: 2.6005 | TEST: 1.0664 0.7265 | 0.1008 0.9672 | 0.0792 0.9778 | Time: 3.0767
Epoch: 0009 | TRAIN: 0.5930 0.8323 | 0.0028 1.0000 | 0.0036 1.0000 | Time: 44.5585 | VAL: 1.0628 0.7083 | 0.0345 0.9888 | 0.0922 0.9732 | Time: 2.6679 | TEST: 1.0676 0.7265 | 0.1103 0.9672 | 0.0842 0.9722 | Time: 3.2572
Epoch: 0010 | TRAIN: 0.5761 0.8365 | 0.0024 1.0000 | 0.0032 1.0000 | Time: 44.5195 | VAL: 1.0402 0.7228 | 0.0302 0.9888 | 0.0869 0.9799 | Time: 2.6451 | TEST: 1.0433 0.7265 | 0.1013 0.9672 | 0.0843 0.9778 | Time: 3.2626
Epoch: 0011 | TRAIN: 0.5599 0.8299 | 0.0022 1.0000 | 0.0026 1.0000 | Time: 43.8837 | VAL: 1.0261 0.7283 | 0.0245 1.0000 | 0.0879 0.9732 | Time: 2.6424 | TEST: 1.0358 0.7197 | 0.0952 0.9672 | 0.0730 0.9722 | Time: 3.1080
Epoch: 0012 | TRAIN: 0.5135 0.8480 | 0.0019 1.0000 | 0.0024 1.0000 | Time: 44.2189 | VAL: 1.0299 0.7246 | 0.0265 1.0000 | 0.0906 0.9732 | Time: 2.6070 | TEST: 1.0372 0.7282 | 0.0968 0.9672 | 0.0753 0.9722 | Time: 3.2445
Epoch: 0013 | TRAIN: 0.4978 0.8618 | 0.0018 1.0000 | 0.0019 1.0000 | Time: 43.9133 | VAL: 1.0116 0.7283 | 0.0272 1.0000 | 0.0888 0.9732 | Time: 2.7929 | TEST: 1.0190 0.7385 | 0.0920 0.9672 | 0.0809 0.9722 | Time: 3.0953
Epoch: 0014 | TRAIN: 0.4940 0.8522 | 0.0016 1.0000 | 0.0018 1.0000 | Time: 44.3592 | VAL: 1.0081 0.7246 | 0.0276 1.0000 | 0.0837 0.9732 | Time: 2.8440 | TEST: 1.0120 0.7214 | 0.0973 0.9672 | 0.0757 0.9722 | Time: 3.1785
Epoch: 0015 | TRAIN: 0.4784 0.8600 | 0.0014 1.0000 | 0.0016 1.0000 | Time: 44.4491 | VAL: 1.0183 0.7156 | 0.0207 1.0000 | 0.0818 0.9732 | Time: 2.5456 | TEST: 1.0226 0.7231 | 0.0908 0.9672 | 0.0755 0.9778 | Time: 3.0274
Epoch: 0016 | TRAIN: 0.4667 0.8672 | 0.0012 1.0000 | 0.0017 1.0000 | Time: 44.2176 | VAL: 1.0091 0.7174 | 0.0260 0.9888 | 0.0820 0.9732 | Time: 2.6524 | TEST: 1.0096 0.7316 | 0.0955 0.9672 | 0.0762 0.9722 | Time: 3.0530
Epoch: 0017 | TRAIN: 0.4378 0.8618 | 0.0011 1.0000 | 0.0012 1.0000 | Time: 44.3274 | VAL: 1.0030 0.7174 | 0.0210 1.0000 | 0.0811 0.9799 | Time: 2.6240 | TEST: 1.0069 0.7282 | 0.0945 0.9672 | 0.0772 0.9778 | Time: 3.2232
Epoch: 0018 | TRAIN: 0.4181 0.8888 | 0.0011 1.0000 | 0.0013 1.0000 | Time: 44.7624 | VAL: 1.0162 0.7210 | 0.0210 1.0000 | 0.0822 0.9732 | Time: 2.7121 | TEST: 1.0143 0.7197 | 0.1019 0.9672 | 0.0749 0.9722 | Time: 3.2062
Epoch: 0019 | TRAIN: 0.3926 0.8828 | 0.0010 1.0000 | 0.0011 1.0000 | Time: 45.0174 | VAL: 0.9751 0.7337 | 0.0215 1.0000 | 0.0821 0.9732 | Time: 2.6083 | TEST: 0.9689 0.7385 | 0.0966 0.9672 | 0.0712 0.9722 | Time: 3.0170
Epoch: 0020 | TRAIN: 0.3885 0.8846 | 0.0010 1.0000 | 0.0011 1.0000 | Time: 44.4573 | VAL: 0.9844 0.7337 | 0.0205 1.0000 | 0.0772 0.9799 | Time: 2.8218 | TEST: 0.9893 0.7333 | 0.1039 0.9672 | 0.0675 0.9778 | Time: 3.7347
Epoch: 0021 | TRAIN: 0.3657 0.8966 | 0.0008 1.0000 | 0.0011 1.0000 | Time: 44.1579 | VAL: 0.9857 0.7337 | 0.0186 1.0000 | 0.0794 0.9732 | Time: 2.5634 | TEST: 0.9855 0.7333 | 0.0884 0.9672 | 0.0764 0.9722 | Time: 3.0277
Epoch: 0022 | TRAIN: 0.3588 0.9008 | 0.0008 1.0000 | 0.0009 1.0000 | Time: 44.3151 | VAL: 0.9805 0.7391 | 0.0190 1.0000 | 0.0825 0.9732 | Time: 2.5611 | TEST: 0.9700 0.7385 | 0.0917 0.9672 | 0.0783 0.9833 | Time: 3.1622
