========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 0.1
	gamma_moco: 0.01
	rho_moco: 1.0
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.4929 0.3582 | 1.4096 0.7236 | 1.5908 0.6496 | Time: 44.3162 | VAL: 4.5241 0.1069 | 2.7371 0.3596 | 3.6414 0.3020 | Time: 2.8449 | TEST: 4.5488 0.1043 | 3.2392 0.3443 | 4.0208 0.2389 | Time: 3.4150
Epoch: 0001 | TRAIN: 2.0673 0.4483 | 0.6379 0.8654 | 0.8436 0.7939 | Time: 44.3043 | VAL: 2.8701 0.2536 | 2.5766 0.4494 | 1.6692 0.5503 | Time: 2.6202 | TEST: 2.8136 0.2615 | 2.5417 0.3852 | 1.6105 0.4833 | Time: 3.0514
Epoch: 0002 | TRAIN: 2.0086 0.4459 | 0.5155 0.8630 | 0.7455 0.7999 | Time: 44.3053 | VAL: 3.2351 0.2446 | 1.8853 0.4494 | 1.8305 0.4564 | Time: 2.5904 | TEST: 3.1542 0.2598 | 2.0530 0.4672 | 1.9629 0.4833 | Time: 3.5019
Epoch: 0003 | TRAIN: 1.8753 0.4850 | 0.4092 0.8870 | 0.6065 0.8347 | Time: 44.0715 | VAL: 2.7742 0.2428 | 1.8388 0.5393 | 1.8074 0.4497 | Time: 2.7533 | TEST: 2.7669 0.2393 | 1.7030 0.5164 | 1.7279 0.5000 | Time: 3.0327
Epoch: 0004 | TRAIN: 1.8153 0.4868 | 0.2947 0.9231 | 0.4506 0.8720 | Time: 43.3441 | VAL: 2.1553 0.4004 | 1.0567 0.6742 | 1.3650 0.6040 | Time: 2.7782 | TEST: 2.1072 0.4222 | 1.1939 0.6311 | 1.4896 0.5556 | Time: 3.2044
Epoch: 0005 | TRAIN: 1.6891 0.5300 | 0.2207 0.9411 | 0.3167 0.9147 | Time: 43.7891 | VAL: 2.0471 0.4402 | 1.1467 0.6966 | 0.6988 0.7852 | Time: 2.5037 | TEST: 2.0850 0.4205 | 0.9077 0.7049 | 0.8887 0.7500 | Time: 2.9785
Epoch: 0006 | TRAIN: 1.3802 0.6106 | 0.1184 0.9718 | 0.2249 0.9489 | Time: 43.7301 | VAL: 2.0319 0.4420 | 1.1685 0.7079 | 0.9312 0.7248 | Time: 2.6574 | TEST: 1.9229 0.4564 | 1.1383 0.7131 | 0.9360 0.7167 | Time: 3.1067
Epoch: 0007 | TRAIN: 1.3386 0.6322 | 0.1052 0.9712 | 0.1862 0.9507 | Time: 43.9315 | VAL: 1.8671 0.4783 | 1.0779 0.6742 | 0.7203 0.8121 | Time: 3.0619 | TEST: 1.8347 0.4923 | 1.0189 0.6967 | 0.7702 0.7333 | Time: 3.1360
Epoch: 0008 | TRAIN: 1.1200 0.6809 | 0.0728 0.9826 | 0.1126 0.9730 | Time: 43.7149 | VAL: 2.3894 0.3804 | 0.6600 0.7753 | 0.4682 0.8926 | Time: 2.9739 | TEST: 2.3345 0.3709 | 0.6516 0.8115 | 0.4950 0.8278 | Time: 3.0085
Epoch: 0009 | TRAIN: 0.8616 0.7620 | 0.0329 0.9940 | 0.0459 0.9910 | Time: 43.2387 | VAL: 1.6686 0.5435 | 0.4334 0.8764 | 0.3419 0.9060 | Time: 2.5102 | TEST: 1.5896 0.5829 | 0.5070 0.8443 | 0.4753 0.8667 | Time: 2.9578
Epoch: 0010 | TRAIN: 0.6717 0.8137 | 0.0225 0.9970 | 0.0345 0.9940 | Time: 44.0594 | VAL: 1.6768 0.5507 | 0.3834 0.8876 | 0.3018 0.8993 | Time: 2.5187 | TEST: 1.6154 0.5795 | 0.3796 0.8689 | 0.2757 0.9056 | Time: 3.1251
Epoch: 0011 | TRAIN: 0.5297 0.8504 | 0.0128 0.9988 | 0.0217 0.9964 | Time: 43.6360 | VAL: 1.7804 0.5507 | 0.5702 0.8315 | 0.4256 0.8859 | Time: 2.5891 | TEST: 1.7333 0.5368 | 0.5310 0.8197 | 0.4008 0.8833 | Time: 3.0841
Epoch: 0012 | TRAIN: 0.4183 0.8816 | 0.0118 0.9994 | 0.0160 0.9994 | Time: 44.8124 | VAL: 1.6552 0.5707 | 0.5146 0.8202 | 0.3472 0.9060 | Time: 2.7612 | TEST: 1.5319 0.5863 | 0.5909 0.8197 | 0.4117 0.8722 | Time: 3.0526
Epoch: 0013 | TRAIN: 0.3083 0.9087 | 0.0095 0.9994 | 0.0119 0.9994 | Time: 44.1765 | VAL: 1.7191 0.5580 | 0.5014 0.8539 | 0.3134 0.9396 | Time: 2.5199 | TEST: 1.6038 0.5709 | 0.5903 0.8525 | 0.3302 0.8944 | Time: 3.0825
Epoch: 0014 | TRAIN: 0.2601 0.9279 | 0.0075 1.0000 | 0.0111 0.9988 | Time: 43.6598 | VAL: 1.9512 0.5054 | 0.3420 0.8764 | 0.3182 0.9128 | Time: 2.8715 | TEST: 1.7671 0.5419 | 0.5165 0.8525 | 0.4267 0.9056 | Time: 3.2052
Epoch: 0015 | TRAIN: 0.2084 0.9369 | 0.0058 1.0000 | 0.0123 0.9994 | Time: 43.8551 | VAL: 2.0403 0.5308 | 0.4207 0.8427 | 0.3225 0.9060 | Time: 2.8703 | TEST: 1.8807 0.5385 | 0.3311 0.9098 | 0.3537 0.9111 | Time: 3.1514
