========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 0.01
	rho_moco: 1.0
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.8198 0.3125 | 1.9307 0.7007 | 2.1608 0.5925 | Time: 40.2752 | VAL: 2.2240 0.6304 | 1.3509 0.9213 | 1.5364 0.8456 | Time: 2.4000 | TEST: 2.2269 0.6393 | 1.4047 0.8934 | 1.5983 0.8556 | Time: 2.9021
Epoch: 0001 | TRAIN: 1.9264 0.6569 | 0.5020 0.9976 | 0.8011 0.9802 | Time: 40.1294 | VAL: 1.9269 0.7319 | 0.7048 1.0000 | 1.0217 0.9396 | Time: 2.4289 | TEST: 1.9319 0.7077 | 0.7874 0.9344 | 1.1217 0.9556 | Time: 2.8729
Epoch: 0002 | TRAIN: 1.6172 0.7548 | 0.1767 1.0000 | 0.4041 0.9994 | Time: 40.0402 | VAL: 1.8371 0.7446 | 0.4910 1.0000 | 0.8070 0.9732 | Time: 2.4187 | TEST: 1.8446 0.7368 | 0.5808 0.9508 | 0.8954 0.9667 | Time: 2.9014
Epoch: 0003 | TRAIN: 1.4849 0.7891 | 0.0968 1.0000 | 0.2549 1.0000 | Time: 40.0994 | VAL: 1.7750 0.7518 | 0.4238 1.0000 | 0.6907 0.9732 | Time: 2.4640 | TEST: 1.7853 0.7368 | 0.5273 0.9508 | 0.7734 0.9667 | Time: 2.8959
Epoch: 0004 | TRAIN: 1.3809 0.8059 | 0.0702 1.0000 | 0.1726 1.0000 | Time: 40.1868 | VAL: 1.7062 0.7645 | 0.3966 1.0000 | 0.6213 0.9732 | Time: 2.4358 | TEST: 1.7134 0.7487 | 0.4847 0.9590 | 0.7002 0.9611 | Time: 2.9036
Epoch: 0005 | TRAIN: 1.2817 0.8221 | 0.0557 1.0000 | 0.1274 1.0000 | Time: 40.2237 | VAL: 1.6329 0.7717 | 0.3754 1.0000 | 0.5469 0.9799 | Time: 2.4317 | TEST: 1.6416 0.7590 | 0.4670 0.9590 | 0.6251 0.9667 | Time: 2.8695
Epoch: 0006 | TRAIN: 1.2025 0.8341 | 0.0450 1.0000 | 0.0939 1.0000 | Time: 40.2285 | VAL: 1.5753 0.7772 | 0.3674 1.0000 | 0.5025 0.9732 | Time: 2.4364 | TEST: 1.5848 0.7607 | 0.4598 0.9590 | 0.5826 0.9611 | Time: 2.9024
Epoch: 0007 | TRAIN: 1.1509 0.8365 | 0.0394 1.0000 | 0.0746 1.0000 | Time: 40.2804 | VAL: 1.5148 0.7790 | 0.3654 1.0000 | 0.4502 0.9799 | Time: 2.4444 | TEST: 1.5230 0.7744 | 0.4541 0.9754 | 0.5254 0.9667 | Time: 2.8983
Epoch: 0008 | TRAIN: 1.0503 0.8552 | 0.0336 1.0000 | 0.0579 1.0000 | Time: 40.1713 | VAL: 1.4689 0.7862 | 0.3464 1.0000 | 0.4244 0.9799 | Time: 2.4461 | TEST: 1.4760 0.7795 | 0.4391 0.9672 | 0.5008 0.9722 | Time: 2.9048
Epoch: 0009 | TRAIN: 1.0034 0.8564 | 0.0303 1.0000 | 0.0483 1.0000 | Time: 39.8504 | VAL: 1.4225 0.7899 | 0.3658 1.0000 | 0.4049 0.9799 | Time: 2.4015 | TEST: 1.4326 0.7863 | 0.4609 0.9590 | 0.4798 0.9722 | Time: 2.8710
Epoch: 0010 | TRAIN: 0.9392 0.8624 | 0.0267 1.0000 | 0.0416 1.0000 | Time: 39.9146 | VAL: 1.3749 0.7899 | 0.3365 1.0000 | 0.3912 0.9732 | Time: 2.4232 | TEST: 1.3808 0.7932 | 0.4395 0.9590 | 0.4615 0.9722 | Time: 2.8847
