========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 0.1
	rho_moco: 0.1
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.01
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0032 | TRAIN: 1.2100 0.6256 | 0.0025 1.0000 | 0.0096 0.9988 | Time: 39.9168 | VAL: 4.7833 0.2699 | 3.9378 0.3258 | 0.9537 0.8188 | Time: 2.4371 | TEST: 4.5954 0.2769 | 3.7143 0.4426 | 1.3943 0.7611 | Time: 2.8806
Epoch: 0033 | TRAIN: 1.0580 0.6755 | 0.0017 1.0000 | 0.0072 0.9994 | Time: 40.0032 | VAL: 5.4438 0.2319 | 4.2766 0.3820 | 0.9471 0.8188 | Time: 2.4143 | TEST: 5.1176 0.2632 | 4.2653 0.3934 | 1.5112 0.7667 | Time: 2.8638
Epoch: 0034 | TRAIN: 0.8863 0.7163 | 0.0014 1.0000 | 0.0042 0.9994 | Time: 40.1047 | VAL: 6.0447 0.2337 | 4.5623 0.3596 | 0.8894 0.8121 | Time: 2.4244 | TEST: 5.7827 0.2684 | 4.2663 0.4098 | 1.3882 0.7722 | Time: 2.9655
Epoch: 0035 | TRAIN: 0.8377 0.7344 | 0.0012 1.0000 | 0.0025 1.0000 | Time: 40.0007 | VAL: 6.4624 0.2482 | 3.6329 0.4045 | 0.7297 0.8322 | Time: 2.4170 | TEST: 6.1047 0.2530 | 3.5066 0.4344 | 1.3778 0.7556 | Time: 2.8570
Epoch: 0036 | TRAIN: 0.7221 0.7758 | 0.0010 1.0000 | 0.0017 1.0000 | Time: 39.8477 | VAL: 5.8862 0.2591 | 3.3349 0.4382 | 0.8289 0.8389 | Time: 2.4201 | TEST: 5.5281 0.2889 | 3.1510 0.4754 | 1.3697 0.7611 | Time: 2.8948
Epoch: 0037 | TRAIN: 0.6634 0.7927 | 0.0012 1.0000 | 0.0022 1.0000 | Time: 39.9533 | VAL: 5.8407 0.2971 | 3.4704 0.4045 | 0.7734 0.8322 | Time: 2.4942 | TEST: 5.5596 0.3077 | 3.5661 0.4590 | 1.5312 0.7222 | Time: 2.9095
Epoch: 0038 | TRAIN: 0.5915 0.7999 | 0.0028 0.9988 | 0.0033 0.9994 | Time: 40.1097 | VAL: 7.9931 0.2065 | 4.2210 0.3596 | 0.8025 0.8121 | Time: 2.4456 | TEST: 7.4195 0.2410 | 4.1739 0.4344 | 1.4706 0.7500 | Time: 2.8962
Epoch: 0039 | TRAIN: 0.7834 0.7542 | 0.0076 0.9970 | 0.0270 0.9958 | Time: 40.0655 | VAL: 6.0500 0.2391 | 6.3758 0.3146 | 1.4197 0.7248 | Time: 2.4469 | TEST: 5.7875 0.2872 | 5.9574 0.3770 | 2.1453 0.6278 | Time: 2.8787
Epoch: 0040 | TRAIN: 1.6426 0.5625 | 0.1363 0.9591 | 0.2464 0.9309 | Time: 39.8896 | VAL: 18.9066 0.0779 | 8.7654 0.2360 | 3.5358 0.5168 | Time: 2.4487 | TEST: 18.6296 0.0786 | 8.1228 0.2705 | 3.5764 0.4667 | Time: 2.9049
Epoch: 0041 | TRAIN: 2.2574 0.4189 | 0.1359 0.9531 | 0.2516 0.9213 | Time: 39.9748 | VAL: 4.5957 0.2391 | 6.9452 0.2360 | 1.7085 0.6309 | Time: 2.4488 | TEST: 4.4756 0.2547 | 6.2308 0.3033 | 2.3117 0.5889 | Time: 2.9004
