========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 0.01
	rho_moco: 0.1
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.8195 0.3095 | 1.9282 0.7007 | 2.1606 0.5938 | Time: 40.2712 | VAL: 2.2265 0.6377 | 1.3484 0.9101 | 1.5405 0.8523 | Time: 2.4174 | TEST: 2.2293 0.6393 | 1.4014 0.8934 | 1.6027 0.8611 | Time: 2.8775
Epoch: 0001 | TRAIN: 1.9298 0.6544 | 0.4983 0.9982 | 0.8021 0.9802 | Time: 39.9332 | VAL: 1.9365 0.7319 | 0.7010 1.0000 | 1.0263 0.9396 | Time: 2.4512 | TEST: 1.9408 0.7077 | 0.7812 0.9344 | 1.1278 0.9556 | Time: 2.9127
Epoch: 0002 | TRAIN: 1.6310 0.7542 | 0.1732 1.0000 | 0.4130 0.9994 | Time: 39.7883 | VAL: 1.8563 0.7464 | 0.4767 1.0000 | 0.8267 0.9732 | Time: 2.4476 | TEST: 1.8635 0.7333 | 0.5657 0.9508 | 0.9160 0.9611 | Time: 2.8815
Epoch: 0003 | TRAIN: 1.5164 0.7831 | 0.0930 1.0000 | 0.2746 1.0000 | Time: 39.8646 | VAL: 1.8104 0.7482 | 0.4040 1.0000 | 0.7299 0.9732 | Time: 2.3934 | TEST: 1.8205 0.7316 | 0.5047 0.9508 | 0.8128 0.9667 | Time: 2.8886
Epoch: 0004 | TRAIN: 1.4313 0.7999 | 0.0661 1.0000 | 0.2009 1.0000 | Time: 39.7635 | VAL: 1.7563 0.7536 | 0.3692 1.0000 | 0.6787 0.9732 | Time: 2.4264 | TEST: 1.7630 0.7436 | 0.4543 0.9508 | 0.7564 0.9611 | Time: 2.8666
Epoch: 0005 | TRAIN: 1.3507 0.8125 | 0.0513 1.0000 | 0.1608 1.0000 | Time: 39.9202 | VAL: 1.6943 0.7663 | 0.3398 1.0000 | 0.6162 0.9732 | Time: 2.4427 | TEST: 1.7019 0.7487 | 0.4268 0.9590 | 0.6940 0.9722 | Time: 2.8918
Epoch: 0006 | TRAIN: 1.2877 0.8209 | 0.0407 1.0000 | 0.1279 1.0000 | Time: 40.0787 | VAL: 1.6454 0.7699 | 0.3245 1.0000 | 0.5784 0.9732 | Time: 2.4523 | TEST: 1.6551 0.7521 | 0.4077 0.9672 | 0.6598 0.9611 | Time: 2.9006
Epoch: 0007 | TRAIN: 1.2521 0.8149 | 0.0352 1.0000 | 0.1081 1.0000 | Time: 39.9610 | VAL: 1.5962 0.7699 | 0.3123 1.0000 | 0.5320 0.9799 | Time: 2.4345 | TEST: 1.6038 0.7624 | 0.3935 0.9672 | 0.6081 0.9722 | Time: 2.8796
Epoch: 0008 | TRAIN: 1.1680 0.8335 | 0.0297 1.0000 | 0.0880 1.0000 | Time: 39.9454 | VAL: 1.5564 0.7808 | 0.2922 1.0000 | 0.4994 0.9732 | Time: 2.4518 | TEST: 1.5635 0.7692 | 0.3721 0.9590 | 0.5736 0.9722 | Time: 2.9107
Epoch: 0009 | TRAIN: 1.1375 0.8335 | 0.0267 1.0000 | 0.0753 1.0000 | Time: 39.9673 | VAL: 1.5177 0.7717 | 0.2990 1.0000 | 0.4838 0.9799 | Time: 2.4501 | TEST: 1.5267 0.7726 | 0.3856 0.9590 | 0.5544 0.9722 | Time: 2.9106
Epoch: 0010 | TRAIN: 1.0889 0.8269 | 0.0234 1.0000 | 0.0657 1.0000 | Time: 40.0920 | VAL: 1.4875 0.7736 | 0.2733 1.0000 | 0.4648 0.9732 | Time: 2.4585 | TEST: 1.4910 0.7795 | 0.3661 0.9590 | 0.5318 0.9722 | Time: 2.8926
