========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 0.1
	gamma_moco: 0.01
	rho_moco: 0.1
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.5022 0.3570 | 1.4150 0.7218 | 1.5958 0.6526 | Time: 44.7102 | VAL: 5.8032 0.0779 | 1.8960 0.4607 | 2.9364 0.4295 | Time: 2.5706 | TEST: 5.7722 0.0803 | 2.1567 0.4016 | 3.2472 0.3667 | Time: 3.0259
Epoch: 0001 | TRAIN: 2.0671 0.4441 | 0.7021 0.8359 | 0.8751 0.7897 | Time: 43.5941 | VAL: 2.8120 0.2482 | 2.3168 0.4270 | 1.9040 0.4430 | Time: 2.8088 | TEST: 2.8450 0.2256 | 2.1470 0.3852 | 1.7613 0.4389 | Time: 3.0082
Epoch: 0002 | TRAIN: 2.0051 0.4339 | 0.4832 0.8726 | 0.6959 0.8071 | Time: 43.8218 | VAL: 2.3374 0.3551 | 1.6479 0.5506 | 1.1388 0.6846 | Time: 2.5369 | TEST: 2.3444 0.3624 | 1.8890 0.5000 | 1.2644 0.6222 | Time: 2.9732
Epoch: 0003 | TRAIN: 1.8125 0.4916 | 0.3390 0.9171 | 0.5549 0.8395 | Time: 43.5021 | VAL: 2.7890 0.2591 | 1.2507 0.6292 | 1.3681 0.6242 | Time: 2.7119 | TEST: 2.7241 0.2684 | 1.3758 0.5820 | 1.2121 0.6167 | Time: 3.0514
Epoch: 0004 | TRAIN: 1.7344 0.5150 | 0.2438 0.9351 | 0.4069 0.8852 | Time: 43.4905 | VAL: 2.0844 0.4457 | 1.3208 0.5843 | 0.7883 0.7383 | Time: 2.6367 | TEST: 2.0168 0.4530 | 1.3179 0.6230 | 1.0147 0.7111 | Time: 3.0146
Epoch: 0005 | TRAIN: 1.5965 0.5601 | 0.1872 0.9561 | 0.3191 0.9159 | Time: 43.6134 | VAL: 2.5110 0.3424 | 1.1183 0.6180 | 1.0000 0.7181 | Time: 2.7499 | TEST: 2.4821 0.3419 | 1.0238 0.6885 | 1.0366 0.7278 | Time: 3.0028
Epoch: 0006 | TRAIN: 1.4462 0.5974 | 0.1215 0.9718 | 0.2396 0.9279 | Time: 44.3366 | VAL: 2.1631 0.4402 | 0.8150 0.7640 | 0.7807 0.7718 | Time: 2.5141 | TEST: 2.2105 0.3863 | 0.8046 0.7459 | 0.6635 0.8056 | Time: 3.0021
Epoch: 0007 | TRAIN: 1.4113 0.6016 | 0.0857 0.9838 | 0.1806 0.9531 | Time: 43.4160 | VAL: 2.1318 0.4257 | 1.0171 0.6742 | 0.4961 0.8523 | Time: 2.5755 | TEST: 1.9692 0.4581 | 1.0919 0.6967 | 0.6488 0.8000 | Time: 2.9325
Epoch: 0008 | TRAIN: 1.1681 0.6665 | 0.0653 0.9922 | 0.1227 0.9675 | Time: 43.7761 | VAL: 2.1562 0.4420 | 1.0885 0.6966 | 0.5345 0.8523 | Time: 2.5845 | TEST: 2.1832 0.4667 | 0.8130 0.7623 | 0.5221 0.8722 | Time: 3.1782
Epoch: 0009 | TRAIN: 1.0071 0.7139 | 0.0479 0.9910 | 0.0922 0.9772 | Time: 43.8375 | VAL: 1.7066 0.5254 | 0.3805 0.8652 | 0.6178 0.8389 | Time: 3.0420 | TEST: 1.6991 0.5436 | 0.5437 0.8197 | 0.7162 0.8000 | Time: 3.0472
Epoch: 0010 | TRAIN: 0.8256 0.7674 | 0.0366 0.9928 | 0.0597 0.9874 | Time: 43.3807 | VAL: 1.8433 0.5362 | 0.6800 0.7865 | 0.4222 0.8591 | Time: 2.5184 | TEST: 1.7974 0.5333 | 0.6928 0.8115 | 0.5060 0.8944 | Time: 3.1635
