========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 1.0
	rho_moco: 0.1
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.7771 0.3209 | 3.0570 0.2254 | 2.3358 0.5030 | Time: 40.3704 | VAL: 2.1359 0.6250 | 2.2665 0.6404 | 1.7346 0.7383 | Time: 2.4221 | TEST: 2.1253 0.6376 | 2.2792 0.6475 | 1.7923 0.7778 | Time: 2.8869
Epoch: 0001 | TRAIN: 2.0251 0.6340 | 1.1933 0.9417 | 1.0892 0.9141 | Time: 39.8399 | VAL: 2.0479 0.6975 | 1.1143 0.9775 | 1.1110 0.8926 | Time: 2.4082 | TEST: 2.0442 0.6803 | 1.1641 0.9098 | 1.2390 0.9111 | Time: 2.9053
Epoch: 0002 | TRAIN: 1.8275 0.6893 | 0.4869 0.9988 | 0.5290 0.9910 | Time: 39.9247 | VAL: 1.8673 0.7373 | 0.7996 0.9888 | 0.7784 0.9597 | Time: 2.4236 | TEST: 1.8686 0.7214 | 0.9039 0.9262 | 0.8806 0.9611 | Time: 2.8706
Epoch: 0003 | TRAIN: 1.5094 0.7656 | 0.2916 1.0000 | 0.2788 0.9988 | Time: 39.6855 | VAL: 1.5494 0.7717 | 0.7023 1.0000 | 0.5850 0.9732 | Time: 2.4029 | TEST: 1.5511 0.7521 | 0.8143 0.9262 | 0.6945 0.9611 | Time: 2.8619
Epoch: 0004 | TRAIN: 1.1417 0.8149 | 0.2309 1.0000 | 0.1742 1.0000 | Time: 39.7641 | VAL: 1.2532 0.8007 | 0.6743 1.0000 | 0.5338 0.9732 | Time: 2.4188 | TEST: 1.2564 0.7863 | 0.7757 0.9344 | 0.6425 0.9556 | Time: 2.8947
Epoch: 0005 | TRAIN: 0.8721 0.8780 | 0.1849 1.0000 | 0.1305 1.0000 | Time: 39.8654 | VAL: 1.1505 0.8279 | 0.6129 1.0000 | 0.4861 0.9799 | Time: 2.4204 | TEST: 1.1546 0.8154 | 0.7402 0.9426 | 0.5890 0.9611 | Time: 2.8814
Epoch: 0006 | TRAIN: 0.6886 0.9099 | 0.1439 1.0000 | 0.1010 1.0000 | Time: 39.7883 | VAL: 1.0298 0.8424 | 0.5798 1.0000 | 0.4788 0.9799 | Time: 2.4380 | TEST: 1.0435 0.8205 | 0.6844 0.9508 | 0.5764 0.9722 | Time: 2.9136
Epoch: 0007 | TRAIN: 0.5459 0.9375 | 0.1183 1.0000 | 0.0881 1.0000 | Time: 39.8435 | VAL: 0.9270 0.8569 | 0.5566 1.0000 | 0.4354 0.9799 | Time: 2.4397 | TEST: 0.9410 0.8308 | 0.6520 0.9508 | 0.5225 0.9667 | Time: 2.8984
Epoch: 0008 | TRAIN: 0.3886 0.9633 | 0.0927 1.0000 | 0.0763 1.0000 | Time: 39.9223 | VAL: 0.8686 0.8623 | 0.4820 1.0000 | 0.4116 0.9799 | Time: 2.4098 | TEST: 0.8842 0.8393 | 0.5821 0.9590 | 0.5052 0.9667 | Time: 2.8589
Epoch: 0009 | TRAIN: 0.3142 0.9754 | 0.0744 1.0000 | 0.0630 1.0000 | Time: 39.7782 | VAL: 0.8621 0.8678 | 0.4561 1.0000 | 0.3837 0.9866 | Time: 2.4062 | TEST: 0.8813 0.8325 | 0.5555 0.9508 | 0.4825 0.9667 | Time: 2.8483
Epoch: 0010 | TRAIN: 0.2556 0.9820 | 0.0585 1.0000 | 0.0545 1.0000 | Time: 39.6304 | VAL: 0.8505 0.8623 | 0.4121 1.0000 | 0.3662 0.9866 | Time: 2.4145 | TEST: 0.8610 0.8256 | 0.5105 0.9508 | 0.4590 0.9722 | Time: 2.8466
Epoch: 0011 | TRAIN: 0.2131 0.9874 | 0.0493 1.0000 | 0.0465 1.0000 | Time: 39.8371 | VAL: 0.8321 0.8641 | 0.3954 1.0000 | 0.3452 0.9799 | Time: 2.4162 | TEST: 0.8459 0.8325 | 0.4894 0.9508 | 0.4457 0.9667 | Time: 2.9041
Epoch: 0012 | TRAIN: 0.1807 0.9934 | 0.0413 1.0000 | 0.0398 1.0000 | Time: 39.6503 | VAL: 0.8443 0.8641 | 0.3692 1.0000 | 0.3346 0.9866 | Time: 2.4032 | TEST: 0.8523 0.8342 | 0.4649 0.9590 | 0.4350 0.9667 | Time: 2.8741
Epoch: 0013 | TRAIN: 0.1642 0.9934 | 0.0350 1.0000 | 0.0331 1.0000 | Time: 39.6517 | VAL: 0.8356 0.8605 | 0.3557 1.0000 | 0.3205 0.9866 | Time: 2.4131 | TEST: 0.8437 0.8359 | 0.4551 0.9508 | 0.4156 0.9667 | Time: 2.8853
Epoch: 0014 | TRAIN: 0.1505 0.9934 | 0.0311 1.0000 | 0.0303 1.0000 | Time: 39.7415 | VAL: 0.8387 0.8496 | 0.3407 1.0000 | 0.3094 0.9866 | Time: 2.4056 | TEST: 0.8427 0.8325 | 0.4366 0.9590 | 0.4057 0.9667 | Time: 2.8822
Epoch: 0015 | TRAIN: 0.1395 0.9976 | 0.0258 1.0000 | 0.0269 1.0000 | Time: 39.6233 | VAL: 0.8187 0.8569 | 0.3224 1.0000 | 0.2916 0.9866 | Time: 2.4266 | TEST: 0.8289 0.8342 | 0.4143 0.9590 | 0.3886 0.9667 | Time: 2.8750
Epoch: 0016 | TRAIN: 0.1300 0.9976 | 0.0245 1.0000 | 0.0267 1.0000 | Time: 39.6290 | VAL: 0.8174 0.8605 | 0.3136 1.0000 | 0.2873 0.9866 | Time: 2.4203 | TEST: 0.8299 0.8376 | 0.4080 0.9508 | 0.3850 0.9722 | Time: 2.8725
Epoch: 0017 | TRAIN: 0.1214 0.9970 | 0.0211 1.0000 | 0.0220 1.0000 | Time: 39.6883 | VAL: 0.8153 0.8641 | 0.3046 1.0000 | 0.2793 0.9866 | Time: 2.4379 | TEST: 0.8303 0.8410 | 0.4048 0.9508 | 0.3744 0.9667 | Time: 2.8978
Epoch: 0018 | TRAIN: 0.1137 0.9976 | 0.0197 1.0000 | 0.0208 1.0000 | Time: 39.5684 | VAL: 0.8069 0.8641 | 0.2925 1.0000 | 0.2733 0.9866 | Time: 2.4322 | TEST: 0.8210 0.8325 | 0.3903 0.9508 | 0.3641 0.9667 | Time: 2.8833
Epoch: 0019 | TRAIN: 0.1047 0.9976 | 0.0190 1.0000 | 0.0192 1.0000 | Time: 39.7082 | VAL: 0.7968 0.8623 | 0.2908 1.0000 | 0.2667 0.9866 | Time: 2.4375 | TEST: 0.8114 0.8325 | 0.3915 0.9508 | 0.3633 0.9722 | Time: 2.8686
Epoch: 0020 | TRAIN: 0.0988 0.9982 | 0.0171 1.0000 | 0.0176 1.0000 | Time: 39.6203 | VAL: 0.8042 0.8605 | 0.2932 1.0000 | 0.2565 0.9866 | Time: 2.4463 | TEST: 0.8148 0.8325 | 0.3917 0.9508 | 0.3495 0.9667 | Time: 2.8730
Epoch: 0021 | TRAIN: 0.0890 0.9994 | 0.0149 1.0000 | 0.0172 1.0000 | Time: 39.8182 | VAL: 0.7957 0.8623 | 0.2865 1.0000 | 0.2556 0.9866 | Time: 2.4400 | TEST: 0.8088 0.8342 | 0.3816 0.9508 | 0.3520 0.9667 | Time: 2.8912
Epoch: 0022 | TRAIN: 0.0849 0.9994 | 0.0142 1.0000 | 0.0148 1.0000 | Time: 39.6648 | VAL: 0.7923 0.8623 | 0.2796 1.0000 | 0.2475 0.9866 | Time: 2.4004 | TEST: 0.8041 0.8359 | 0.3799 0.9426 | 0.3448 0.9722 | Time: 2.8836
Epoch: 0023 | TRAIN: 0.0776 1.0000 | 0.0143 1.0000 | 0.0142 1.0000 | Time: 39.6830 | VAL: 0.7884 0.8605 | 0.2773 1.0000 | 0.2440 0.9866 | Time: 2.4041 | TEST: 0.8002 0.8359 | 0.3767 0.9426 | 0.3375 0.9667 | Time: 2.8517
Epoch: 0024 | TRAIN: 0.0741 0.9994 | 0.0130 1.0000 | 0.0135 1.0000 | Time: 39.7268 | VAL: 0.7833 0.8659 | 0.2747 1.0000 | 0.2344 0.9866 | Time: 2.4179 | TEST: 0.7936 0.8342 | 0.3765 0.9426 | 0.3327 0.9722 | Time: 2.8814
Epoch: 0025 | TRAIN: 0.0705 0.9988 | 0.0121 1.0000 | 0.0123 1.0000 | Time: 39.6643 | VAL: 0.7807 0.8587 | 0.2673 1.0000 | 0.2351 0.9866 | Time: 2.4015 | TEST: 0.7900 0.8342 | 0.3678 0.9426 | 0.3303 0.9722 | Time: 2.8533
Epoch: 0026 | TRAIN: 0.0691 0.9988 | 0.0119 1.0000 | 0.0118 1.0000 | Time: 39.6789 | VAL: 0.7743 0.8605 | 0.2691 1.0000 | 0.2278 0.9866 | Time: 2.4411 | TEST: 0.7865 0.8325 | 0.3677 0.9426 | 0.3218 0.9667 | Time: 2.9026
Epoch: 0027 | TRAIN: 0.0642 1.0000 | 0.0112 1.0000 | 0.0113 1.0000 | Time: 39.7078 | VAL: 0.7699 0.8623 | 0.2567 1.0000 | 0.2276 0.9866 | Time: 2.4078 | TEST: 0.7799 0.8291 | 0.3635 0.9426 | 0.3267 0.9667 | Time: 2.8507
Epoch: 0028 | TRAIN: 0.0604 0.9994 | 0.0104 1.0000 | 0.0105 1.0000 | Time: 39.6008 | VAL: 0.7622 0.8623 | 0.2601 1.0000 | 0.2199 0.9866 | Time: 2.4140 | TEST: 0.7747 0.8342 | 0.3614 0.9508 | 0.3109 0.9667 | Time: 2.8967
Epoch: 0029 | TRAIN: 0.0578 1.0000 | 0.0099 1.0000 | 0.0101 1.0000 | Time: 39.6952 | VAL: 0.7587 0.8641 | 0.2551 1.0000 | 0.2186 0.9866 | Time: 2.4160 | TEST: 0.7719 0.8342 | 0.3571 0.9426 | 0.3149 0.9667 | Time: 2.8856
Epoch: 0030 | TRAIN: 0.0558 1.0000 | 0.0099 1.0000 | 0.0094 1.0000 | Time: 39.4752 | VAL: 0.7515 0.8641 | 0.2583 1.0000 | 0.2160 0.9866 | Time: 2.3823 | TEST: 0.7632 0.8325 | 0.3532 0.9508 | 0.3082 0.9722 | Time: 2.8540
Epoch: 0031 | TRAIN: 0.0507 1.0000 | 0.0088 1.0000 | 0.0088 1.0000 | Time: 39.4535 | VAL: 0.7520 0.8623 | 0.2513 1.0000 | 0.2175 0.9866 | Time: 2.4201 | TEST: 0.7616 0.8291 | 0.3538 0.9426 | 0.3102 0.9667 | Time: 2.8817
Epoch: 0032 | TRAIN: 0.0496 1.0000 | 0.0085 1.0000 | 0.0084 1.0000 | Time: 39.6662 | VAL: 0.7434 0.8605 | 0.2521 1.0000 | 0.2114 0.9866 | Time: 2.4163 | TEST: 0.7559 0.8342 | 0.3505 0.9508 | 0.3009 0.9667 | Time: 2.8687
Epoch: 0033 | TRAIN: 0.0466 1.0000 | 0.0078 1.0000 | 0.0081 1.0000 | Time: 39.8070 | VAL: 0.7367 0.8587 | 0.2514 1.0000 | 0.2126 0.9866 | Time: 2.4210 | TEST: 0.7471 0.8308 | 0.3477 0.9426 | 0.3067 0.9667 | Time: 2.8643
Epoch: 0034 | TRAIN: 0.0433 1.0000 | 0.0077 1.0000 | 0.0078 1.0000 | Time: 39.6862 | VAL: 0.7348 0.8605 | 0.2448 1.0000 | 0.2125 0.9866 | Time: 2.4119 | TEST: 0.7481 0.8342 | 0.3444 0.9426 | 0.3012 0.9667 | Time: 2.8489
Epoch: 0035 | TRAIN: 0.0408 1.0000 | 0.0075 1.0000 | 0.0073 1.0000 | Time: 39.6122 | VAL: 0.7335 0.8569 | 0.2444 1.0000 | 0.2061 0.9866 | Time: 2.4085 | TEST: 0.7438 0.8325 | 0.3482 0.9426 | 0.3014 0.9667 | Time: 2.8603
Epoch: 0036 | TRAIN: 0.0408 1.0000 | 0.0074 1.0000 | 0.0069 1.0000 | Time: 39.6085 | VAL: 0.7285 0.8641 | 0.2417 1.0000 | 0.2029 0.9866 | Time: 2.4107 | TEST: 0.7421 0.8325 | 0.3472 0.9426 | 0.2971 0.9667 | Time: 2.8507
Epoch: 0037 | TRAIN: 0.0354 1.0000 | 0.0070 1.0000 | 0.0068 1.0000 | Time: 39.5184 | VAL: 0.7194 0.8659 | 0.2420 1.0000 | 0.2013 0.9866 | Time: 2.4105 | TEST: 0.7336 0.8342 | 0.3443 0.9426 | 0.2946 0.9667 | Time: 2.8506
Epoch: 0038 | TRAIN: 0.0328 1.0000 | 0.0069 1.0000 | 0.0070 1.0000 | Time: 39.6011 | VAL: 0.7169 0.8641 | 0.2391 1.0000 | 0.2025 0.9866 | Time: 2.4147 | TEST: 0.7289 0.8342 | 0.3393 0.9426 | 0.2952 0.9667 | Time: 2.8547
Epoch: 0039 | TRAIN: 0.0327 1.0000 | 0.0062 1.0000 | 0.0061 1.0000 | Time: 39.5491 | VAL: 0.7094 0.8641 | 0.2435 1.0000 | 0.2003 0.9866 | Time: 2.4003 | TEST: 0.7199 0.8291 | 0.3497 0.9426 | 0.2985 0.9667 | Time: 2.8629
