========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 0.1
	gamma_moco: 0.01
	rho_moco: 0.01
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.4999 0.3576 | 1.4141 0.7266 | 1.5920 0.6436 | Time: 44.6481 | VAL: 4.0437 0.1377 | 2.0883 0.4607 | 2.7655 0.4161 | Time: 2.5175 | TEST: 4.0554 0.1385 | 2.3800 0.3934 | 3.0422 0.3333 | Time: 3.0362
Epoch: 0001 | TRAIN: 2.0838 0.4387 | 0.6958 0.8474 | 0.8932 0.7692 | Time: 43.1285 | VAL: 3.6357 0.2228 | 5.4827 0.2697 | 2.9416 0.4094 | Time: 2.7501 | TEST: 3.5000 0.2274 | 5.2563 0.2705 | 3.1315 0.3389 | Time: 3.2619
Epoch: 0002 | TRAIN: 2.0588 0.4141 | 0.5321 0.8552 | 0.7677 0.7843 | Time: 44.0272 | VAL: 2.2069 0.3768 | 1.1758 0.6517 | 1.1850 0.6577 | Time: 2.6091 | TEST: 2.0894 0.4103 | 1.3799 0.5656 | 1.1020 0.6611 | Time: 3.1803
Epoch: 0003 | TRAIN: 1.8724 0.4808 | 0.3739 0.9105 | 0.5360 0.8371 | Time: 43.8746 | VAL: 2.3656 0.3587 | 0.8279 0.7416 | 1.0327 0.6980 | Time: 2.5762 | TEST: 2.3246 0.3761 | 1.0630 0.6803 | 1.1100 0.6889 | Time: 3.1695
Epoch: 0004 | TRAIN: 1.7891 0.5000 | 0.3184 0.9111 | 0.4726 0.8666 | Time: 44.0686 | VAL: 2.8593 0.3134 | 1.3152 0.5955 | 1.6817 0.6309 | Time: 2.5322 | TEST: 2.8400 0.2906 | 1.2049 0.6721 | 1.4821 0.6389 | Time: 2.9891
Epoch: 0005 | TRAIN: 1.5964 0.5487 | 0.1764 0.9615 | 0.3074 0.9243 | Time: 43.9310 | VAL: 1.8508 0.4946 | 0.6944 0.8090 | 0.7755 0.7718 | Time: 2.6001 | TEST: 1.8321 0.4923 | 0.7293 0.7705 | 0.6891 0.7889 | Time: 3.0274
Epoch: 0006 | TRAIN: 1.4366 0.5925 | 0.1057 0.9754 | 0.2133 0.9399 | Time: 43.3965 | VAL: 2.0591 0.4402 | 0.7235 0.8090 | 0.8367 0.7383 | Time: 2.5772 | TEST: 2.0661 0.4325 | 0.7891 0.7869 | 0.7692 0.7833 | Time: 3.0528
Epoch: 0007 | TRAIN: 1.1927 0.6617 | 0.0620 0.9892 | 0.1193 0.9790 | Time: 43.5706 | VAL: 2.2470 0.4239 | 0.6442 0.8315 | 0.8440 0.7517 | Time: 2.6952 | TEST: 2.2991 0.4359 | 0.7763 0.7951 | 0.8122 0.7278 | Time: 3.1445
Epoch: 0008 | TRAIN: 0.9528 0.7326 | 0.0273 0.9988 | 0.0852 0.9796 | Time: 43.8116 | VAL: 1.6754 0.5471 | 0.4531 0.8427 | 0.5015 0.8389 | Time: 2.5550 | TEST: 1.6192 0.5675 | 0.4433 0.8525 | 0.3968 0.8833 | Time: 2.9672
Epoch: 0009 | TRAIN: 0.8037 0.7698 | 0.0161 1.0000 | 0.0339 0.9958 | Time: 43.3683 | VAL: 1.5170 0.6014 | 0.5232 0.7978 | 0.4780 0.8658 | Time: 2.6442 | TEST: 1.4795 0.5983 | 0.4969 0.8443 | 0.5119 0.8444 | Time: 3.0437
Epoch: 0010 | TRAIN: 0.6466 0.8155 | 0.0123 1.0000 | 0.0298 0.9976 | Time: 43.7399 | VAL: 1.5928 0.5960 | 0.4173 0.8315 | 0.3466 0.9262 | Time: 2.5351 | TEST: 1.5942 0.5932 | 0.4608 0.8770 | 0.2867 0.9167 | Time: 2.9649
