========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 1.0
	rho_moco: 1.0
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.7771 0.3209 | 3.0570 0.2254 | 2.3358 0.5030 | Time: 40.0819 | VAL: 2.1359 0.6250 | 2.2665 0.6404 | 1.7346 0.7383 | Time: 2.4229 | TEST: 2.1253 0.6376 | 2.2792 0.6475 | 1.7923 0.7778 | Time: 2.8550
Epoch: 0001 | TRAIN: 2.0251 0.6340 | 1.1933 0.9417 | 1.0892 0.9141 | Time: 39.9073 | VAL: 2.0479 0.6975 | 1.1143 0.9775 | 1.1110 0.8926 | Time: 2.4063 | TEST: 2.0442 0.6803 | 1.1641 0.9098 | 1.2390 0.9111 | Time: 2.8620
Epoch: 0002 | TRAIN: 1.8275 0.6893 | 0.4869 0.9988 | 0.5290 0.9910 | Time: 39.9526 | VAL: 1.8673 0.7373 | 0.7996 0.9888 | 0.7784 0.9597 | Time: 2.4067 | TEST: 1.8686 0.7214 | 0.9039 0.9262 | 0.8806 0.9611 | Time: 2.8618
Epoch: 0003 | TRAIN: 1.5094 0.7656 | 0.2916 1.0000 | 0.2788 0.9988 | Time: 39.5779 | VAL: 1.5494 0.7717 | 0.7023 1.0000 | 0.5850 0.9732 | Time: 2.3708 | TEST: 1.5511 0.7521 | 0.8143 0.9262 | 0.6945 0.9611 | Time: 2.8492
Epoch: 0004 | TRAIN: 1.1417 0.8149 | 0.2309 1.0000 | 0.1742 1.0000 | Time: 39.7479 | VAL: 1.2532 0.8007 | 0.6743 1.0000 | 0.5338 0.9732 | Time: 2.3907 | TEST: 1.2564 0.7863 | 0.7757 0.9344 | 0.6425 0.9556 | Time: 2.8597
Epoch: 0005 | TRAIN: 0.8721 0.8780 | 0.1849 1.0000 | 0.1305 1.0000 | Time: 39.9403 | VAL: 1.1505 0.8279 | 0.6129 1.0000 | 0.4861 0.9799 | Time: 2.4322 | TEST: 1.1546 0.8154 | 0.7402 0.9426 | 0.5890 0.9611 | Time: 2.8763
Epoch: 0006 | TRAIN: 0.6894 0.9099 | 0.1438 1.0000 | 0.1006 1.0000 | Time: 40.0634 | VAL: 1.0327 0.8424 | 0.5781 1.0000 | 0.4750 0.9799 | Time: 2.4220 | TEST: 1.0461 0.8205 | 0.6819 0.9508 | 0.5712 0.9722 | Time: 2.8579
Epoch: 0007 | TRAIN: 0.5516 0.9375 | 0.1174 1.0000 | 0.0849 1.0000 | Time: 39.8193 | VAL: 0.9545 0.8623 | 0.5454 1.0000 | 0.4093 0.9799 | Time: 2.4357 | TEST: 0.9689 0.8308 | 0.6409 0.9590 | 0.5015 0.9667 | Time: 2.8716
Epoch: 0008 | TRAIN: 0.4085 0.9627 | 0.0968 1.0000 | 0.0711 1.0000 | Time: 40.0146 | VAL: 0.8673 0.8587 | 0.4995 1.0000 | 0.4008 0.9799 | Time: 2.4148 | TEST: 0.8833 0.8359 | 0.6000 0.9590 | 0.4984 0.9667 | Time: 2.8480
Epoch: 0009 | TRAIN: 0.3207 0.9730 | 0.0802 1.0000 | 0.0655 1.0000 | Time: 39.6068 | VAL: 0.8487 0.8605 | 0.4790 1.0000 | 0.4123 0.9866 | Time: 2.4585 | TEST: 0.8625 0.8359 | 0.5767 0.9508 | 0.5124 0.9611 | Time: 2.9061
Epoch: 0010 | TRAIN: 0.2441 0.9814 | 0.0644 1.0000 | 0.0616 1.0000 | Time: 39.5052 | VAL: 0.8142 0.8569 | 0.4446 1.0000 | 0.3996 0.9866 | Time: 2.4634 | TEST: 0.8211 0.8239 | 0.5499 0.9590 | 0.4955 0.9667 | Time: 2.8933
Epoch: 0011 | TRAIN: 0.1841 0.9862 | 0.0558 1.0000 | 0.0538 1.0000 | Time: 39.4250 | VAL: 0.7892 0.8696 | 0.4264 1.0000 | 0.3737 0.9866 | Time: 2.3753 | TEST: 0.8022 0.8410 | 0.5251 0.9508 | 0.4738 0.9667 | Time: 2.8617
Epoch: 0012 | TRAIN: 0.1400 0.9940 | 0.0469 1.0000 | 0.0460 1.0000 | Time: 39.5495 | VAL: 0.7821 0.8623 | 0.4036 1.0000 | 0.3678 0.9866 | Time: 2.4006 | TEST: 0.7853 0.8359 | 0.5076 0.9590 | 0.4734 0.9667 | Time: 2.8767
Epoch: 0013 | TRAIN: 0.1133 0.9976 | 0.0395 1.0000 | 0.0378 1.0000 | Time: 39.7500 | VAL: 0.7649 0.8587 | 0.3971 1.0000 | 0.3535 0.9866 | Time: 2.4395 | TEST: 0.7686 0.8342 | 0.4971 0.9590 | 0.4499 0.9667 | Time: 2.8918
Epoch: 0014 | TRAIN: 0.0967 0.9982 | 0.0347 1.0000 | 0.0342 1.0000 | Time: 39.7802 | VAL: 0.7644 0.8551 | 0.3719 1.0000 | 0.3318 0.9866 | Time: 2.4361 | TEST: 0.7643 0.8359 | 0.4720 0.9590 | 0.4321 0.9667 | Time: 2.8649
Epoch: 0015 | TRAIN: 0.0834 0.9994 | 0.0288 1.0000 | 0.0299 1.0000 | Time: 39.7138 | VAL: 0.7456 0.8659 | 0.3595 1.0000 | 0.3158 0.9866 | Time: 2.3905 | TEST: 0.7519 0.8376 | 0.4558 0.9508 | 0.4172 0.9667 | Time: 2.8856
Epoch: 0016 | TRAIN: 0.0724 1.0000 | 0.0271 1.0000 | 0.0293 1.0000 | Time: 39.7598 | VAL: 0.7455 0.8659 | 0.3459 1.0000 | 0.3126 0.9866 | Time: 2.3605 | TEST: 0.7538 0.8410 | 0.4434 0.9508 | 0.4161 0.9778 | Time: 2.8575
Epoch: 0017 | TRAIN: 0.0652 1.0000 | 0.0234 1.0000 | 0.0238 1.0000 | Time: 39.8595 | VAL: 0.7364 0.8659 | 0.3424 1.0000 | 0.3061 0.9866 | Time: 2.3597 | TEST: 0.7493 0.8393 | 0.4453 0.9590 | 0.4061 0.9722 | Time: 2.8001
Epoch: 0018 | TRAIN: 0.0565 0.9994 | 0.0217 1.0000 | 0.0224 1.0000 | Time: 39.5665 | VAL: 0.7262 0.8641 | 0.3277 1.0000 | 0.2974 0.9866 | Time: 2.4162 | TEST: 0.7400 0.8342 | 0.4278 0.9508 | 0.3882 0.9667 | Time: 2.8936
Epoch: 0019 | TRAIN: 0.0504 0.9994 | 0.0209 1.0000 | 0.0206 1.0000 | Time: 39.7856 | VAL: 0.7160 0.8659 | 0.3297 1.0000 | 0.2919 0.9866 | Time: 2.4209 | TEST: 0.7296 0.8359 | 0.4307 0.9590 | 0.3912 0.9722 | Time: 2.8507
