========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 0.01
	rho_modo: 0.1
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.1276 0.5517 | 1.3812 0.8209 | 1.5688 0.7668 | Time: 117.1980 | VAL: 1.4169 0.7772 | 0.8750 1.0000 | 1.0534 0.9329 | Time: 2.3935 | TEST: 1.4250 0.7812 | 0.9465 0.9426 | 1.1576 0.9500 | Time: 2.8467
Epoch: 0001 | TRAIN: 0.9099 0.8828 | 0.2484 1.0000 | 0.3636 0.9994 | Time: 116.9314 | VAL: 1.0793 0.8152 | 0.5714 1.0000 | 0.6485 0.9732 | Time: 2.4194 | TEST: 1.0902 0.8308 | 0.6490 0.9590 | 0.7339 0.9556 | Time: 2.8912
Epoch: 0002 | TRAIN: 0.5002 0.9585 | 0.1130 1.0000 | 0.1511 1.0000 | Time: 116.7999 | VAL: 0.9244 0.8370 | 0.4895 1.0000 | 0.5063 0.9799 | Time: 2.4026 | TEST: 0.9418 0.8308 | 0.5794 0.9754 | 0.5887 0.9611 | Time: 2.8515
Epoch: 0003 | TRAIN: 0.2763 0.9916 | 0.0662 1.0000 | 0.0906 1.0000 | Time: 116.8963 | VAL: 0.8556 0.8496 | 0.4638 1.0000 | 0.4586 0.9799 | Time: 2.3873 | TEST: 0.8756 0.8291 | 0.5656 0.9672 | 0.5449 0.9667 | Time: 2.8693
Epoch: 0004 | TRAIN: 0.1576 0.9985 | 0.0478 1.0000 | 0.0624 1.0000 | Time: 116.3725 | VAL: 0.8043 0.8478 | 0.4400 1.0000 | 0.3909 0.9866 | Time: 2.4036 | TEST: 0.8263 0.8359 | 0.5335 0.9754 | 0.4840 0.9611 | Time: 2.8662
Epoch: 0005 | TRAIN: 0.1031 0.9997 | 0.0347 1.0000 | 0.0461 1.0000 | Time: 116.8082 | VAL: 0.7702 0.8496 | 0.4229 1.0000 | 0.3849 0.9866 | Time: 2.3991 | TEST: 0.7802 0.8427 | 0.5286 0.9672 | 0.4750 0.9667 | Time: 2.8488
Epoch: 0006 | TRAIN: 0.0754 1.0000 | 0.0271 1.0000 | 0.0335 1.0000 | Time: 116.7187 | VAL: 0.7507 0.8460 | 0.4095 1.0000 | 0.3699 0.9799 | Time: 2.3941 | TEST: 0.7693 0.8342 | 0.5153 0.9590 | 0.4611 0.9611 | Time: 2.8775
Epoch: 0007 | TRAIN: 0.0568 1.0000 | 0.0229 1.0000 | 0.0284 1.0000 | Time: 116.9382 | VAL: 0.7270 0.8460 | 0.3965 1.0000 | 0.3495 0.9866 | Time: 2.4132 | TEST: 0.7410 0.8376 | 0.5019 0.9672 | 0.4378 0.9611 | Time: 2.8657
Epoch: 0008 | TRAIN: 0.0449 1.0000 | 0.0185 1.0000 | 0.0235 1.0000 | Time: 116.5543 | VAL: 0.6999 0.8478 | 0.4103 1.0000 | 0.3340 0.9799 | Time: 2.4106 | TEST: 0.7199 0.8444 | 0.5052 0.9590 | 0.4168 0.9667 | Time: 2.8463
Epoch: 0009 | TRAIN: 0.0358 1.0000 | 0.0163 1.0000 | 0.0198 1.0000 | Time: 116.2888 | VAL: 0.6901 0.8569 | 0.4096 1.0000 | 0.3254 0.9799 | Time: 2.3857 | TEST: 0.7072 0.8462 | 0.4930 0.9590 | 0.4119 0.9667 | Time: 2.8111
Epoch: 0010 | TRAIN: 0.0294 1.0000 | 0.0138 1.0000 | 0.0168 1.0000 | Time: 116.6588 | VAL: 0.6855 0.8551 | 0.3884 1.0000 | 0.3211 0.9799 | Time: 2.3917 | TEST: 0.6971 0.8427 | 0.4894 0.9590 | 0.4095 0.9611 | Time: 2.8220
