========================================
General Configuration:
	Wighting: MoDo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoDo Configuration:
	weighting: MoDo
	gamma_modo: 0.01
	rho_modo: 0.01
	modo_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.1268 0.5532 | 1.3815 0.8215 | 1.5692 0.7662 | Time: 116.7377 | VAL: 1.4119 0.7754 | 0.8743 1.0000 | 1.0551 0.9329 | Time: 2.4070 | TEST: 1.4208 0.7829 | 0.9449 0.9426 | 1.1606 0.9500 | Time: 2.8606
Epoch: 0001 | TRAIN: 0.9031 0.8828 | 0.2504 1.0000 | 0.3654 0.9994 | Time: 116.3602 | VAL: 1.0756 0.8225 | 0.5744 1.0000 | 0.6494 0.9732 | Time: 2.3763 | TEST: 1.0890 0.8325 | 0.6490 0.9590 | 0.7403 0.9556 | Time: 2.7936
Epoch: 0002 | TRAIN: 0.4952 0.9603 | 0.1131 1.0000 | 0.1521 1.0000 | Time: 116.1611 | VAL: 0.9227 0.8442 | 0.4865 1.0000 | 0.5080 0.9799 | Time: 2.4120 | TEST: 0.9437 0.8325 | 0.5750 0.9754 | 0.5939 0.9611 | Time: 2.8697
Epoch: 0003 | TRAIN: 0.2750 0.9913 | 0.0657 1.0000 | 0.0913 1.0000 | Time: 116.3481 | VAL: 0.8556 0.8478 | 0.4612 1.0000 | 0.4578 0.9799 | Time: 2.4232 | TEST: 0.8778 0.8308 | 0.5578 0.9672 | 0.5491 0.9667 | Time: 2.8624
Epoch: 0004 | TRAIN: 0.1587 0.9985 | 0.0473 1.0000 | 0.0629 1.0000 | Time: 116.3635 | VAL: 0.8076 0.8496 | 0.4374 1.0000 | 0.3915 0.9866 | Time: 2.3741 | TEST: 0.8310 0.8376 | 0.5278 0.9754 | 0.4907 0.9611 | Time: 2.8090
Epoch: 0005 | TRAIN: 0.1051 0.9997 | 0.0342 1.0000 | 0.0465 1.0000 | Time: 117.1049 | VAL: 0.7747 0.8460 | 0.4188 1.0000 | 0.3831 0.9866 | Time: 2.4275 | TEST: 0.7882 0.8376 | 0.5219 0.9672 | 0.4802 0.9667 | Time: 2.8877
Epoch: 0006 | TRAIN: 0.0777 1.0000 | 0.0266 1.0000 | 0.0337 1.0000 | Time: 116.8143 | VAL: 0.7551 0.8460 | 0.4029 1.0000 | 0.3706 0.9799 | Time: 2.4283 | TEST: 0.7777 0.8308 | 0.5078 0.9672 | 0.4673 0.9556 | Time: 2.8755
Epoch: 0007 | TRAIN: 0.0589 1.0000 | 0.0225 1.0000 | 0.0285 1.0000 | Time: 116.2236 | VAL: 0.7314 0.8460 | 0.3905 1.0000 | 0.3496 0.9866 | Time: 2.3940 | TEST: 0.7500 0.8359 | 0.4944 0.9672 | 0.4426 0.9611 | Time: 2.8346
Epoch: 0008 | TRAIN: 0.0471 1.0000 | 0.0181 1.0000 | 0.0236 1.0000 | Time: 116.2947 | VAL: 0.7064 0.8533 | 0.4010 1.0000 | 0.3298 0.9799 | Time: 2.3873 | TEST: 0.7310 0.8410 | 0.4941 0.9590 | 0.4191 0.9556 | Time: 2.8327
Epoch: 0009 | TRAIN: 0.0379 1.0000 | 0.0159 1.0000 | 0.0199 1.0000 | Time: 116.2190 | VAL: 0.6958 0.8551 | 0.4009 1.0000 | 0.3235 0.9866 | Time: 2.4226 | TEST: 0.7163 0.8427 | 0.4822 0.9672 | 0.4150 0.9611 | Time: 2.8613
Epoch: 0010 | TRAIN: 0.0313 1.0000 | 0.0135 1.0000 | 0.0169 1.0000 | Time: 116.3266 | VAL: 0.6921 0.8478 | 0.3802 1.0000 | 0.3193 0.9799 | Time: 2.4085 | TEST: 0.7072 0.8410 | 0.4786 0.9590 | 0.4127 0.9611 | Time: 2.8597
