========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 0.01
	rho_moco: 0.01
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 1e-05
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 3.4867 0.0487 | 3.3401 0.0835 | 3.3614 0.0865 | Time: 40.2608 | VAL: 3.3511 0.0670 | 3.1942 0.1236 | 3.1831 0.1745 | Time: 2.4110 | TEST: 3.3130 0.0718 | 3.2034 0.1066 | 3.1671 0.2222 | Time: 2.8705
Epoch: 0001 | TRAIN: 3.2636 0.1052 | 2.9359 0.2188 | 2.9181 0.2566 | Time: 39.8869 | VAL: 3.1542 0.1884 | 2.9383 0.2921 | 2.8823 0.3758 | Time: 2.4400 | TEST: 3.1198 0.2239 | 2.9525 0.3443 | 2.8872 0.3611 | Time: 2.8645
Epoch: 0002 | TRAIN: 3.0484 0.2061 | 2.6085 0.4165 | 2.5632 0.4303 | Time: 39.9670 | VAL: 2.9712 0.2790 | 2.6928 0.4607 | 2.6122 0.4832 | Time: 2.4127 | TEST: 2.9400 0.3248 | 2.7148 0.4590 | 2.6346 0.5278 | Time: 2.8754
Epoch: 0003 | TRAIN: 2.8700 0.2951 | 2.2492 0.6310 | 2.2289 0.6100 | Time: 39.9066 | VAL: 2.8173 0.3786 | 2.4544 0.5730 | 2.3823 0.5973 | Time: 2.4223 | TEST: 2.7882 0.4205 | 2.4793 0.5902 | 2.4163 0.6111 | Time: 2.8956
Epoch: 0004 | TRAIN: 2.6960 0.3858 | 1.9652 0.7770 | 1.9724 0.7266 | Time: 39.9142 | VAL: 2.6861 0.4565 | 2.2371 0.7303 | 2.2034 0.6846 | Time: 2.4025 | TEST: 2.6590 0.4838 | 2.2643 0.6803 | 2.2460 0.6833 | Time: 2.8428
Epoch: 0005 | TRAIN: 2.5707 0.4327 | 1.6855 0.8882 | 1.7530 0.8191 | Time: 39.9604 | VAL: 2.5824 0.5054 | 2.0510 0.7978 | 2.0494 0.7248 | Time: 2.4214 | TEST: 2.5597 0.5316 | 2.0847 0.7705 | 2.0977 0.7444 | Time: 2.8923
Epoch: 0006 | TRAIN: 2.4393 0.5078 | 1.4357 0.9507 | 1.5576 0.8702 | Time: 39.9128 | VAL: 2.4924 0.5562 | 1.8714 0.8427 | 1.9066 0.7852 | Time: 2.4350 | TEST: 2.4712 0.5812 | 1.9105 0.7951 | 1.9611 0.8111 | Time: 2.8929
Epoch: 0007 | TRAIN: 2.3743 0.5186 | 1.2467 0.9802 | 1.4148 0.9075 | Time: 39.8570 | VAL: 2.4106 0.5888 | 1.7061 0.8764 | 1.7743 0.8322 | Time: 2.4270 | TEST: 2.3910 0.6034 | 1.7586 0.8361 | 1.8357 0.8444 | Time: 2.8613
Epoch: 0008 | TRAIN: 2.2407 0.5793 | 1.0627 0.9874 | 1.2408 0.9459 | Time: 39.8422 | VAL: 2.3505 0.6051 | 1.5680 0.8764 | 1.6740 0.8523 | Time: 2.4031 | TEST: 2.3335 0.6188 | 1.6301 0.8689 | 1.7381 0.8500 | Time: 2.9043
Epoch: 0009 | TRAIN: 2.1856 0.5859 | 0.9130 0.9976 | 1.1315 0.9567 | Time: 39.8160 | VAL: 2.2900 0.6250 | 1.4562 0.8876 | 1.5890 0.8591 | Time: 2.4216 | TEST: 2.2744 0.6376 | 1.5193 0.8934 | 1.6599 0.8833 | Time: 2.8518
Epoch: 0010 | TRAIN: 2.1226 0.6274 | 0.7836 0.9982 | 1.0196 0.9706 | Time: 39.6974 | VAL: 2.2510 0.6486 | 1.3320 0.9101 | 1.5159 0.8859 | Time: 2.4175 | TEST: 2.2362 0.6564 | 1.4078 0.9016 | 1.5884 0.8889 | Time: 2.8523
Epoch: 0011 | TRAIN: 2.0672 0.6334 | 0.6701 0.9982 | 0.9296 0.9796 | Time: 39.5211 | VAL: 2.2071 0.6630 | 1.2379 0.9326 | 1.4445 0.8926 | Time: 2.4426 | TEST: 2.1963 0.6735 | 1.3165 0.9262 | 1.5153 0.9056 | Time: 2.8758
Epoch: 0012 | TRAIN: 2.0089 0.6713 | 0.5817 0.9994 | 0.8428 0.9892 | Time: 39.7641 | VAL: 2.1849 0.6630 | 1.1460 0.9438 | 1.3895 0.8926 | Time: 2.3754 | TEST: 2.1740 0.6752 | 1.2347 0.9180 | 1.4676 0.9056 | Time: 2.8751
Epoch: 0013 | TRAIN: 1.9886 0.6803 | 0.4881 0.9994 | 0.7641 0.9922 | Time: 39.6363 | VAL: 2.1558 0.6757 | 1.0687 0.9438 | 1.3452 0.8926 | Time: 2.4164 | TEST: 2.1458 0.6803 | 1.1604 0.9262 | 1.4239 0.9056 | Time: 2.8769
Epoch: 0014 | TRAIN: 1.9439 0.6851 | 0.4301 1.0000 | 0.7094 0.9958 | Time: 39.6801 | VAL: 2.1352 0.6812 | 0.9970 0.9551 | 1.2993 0.9128 | Time: 2.4053 | TEST: 2.1265 0.6855 | 1.0934 0.9262 | 1.3764 0.9111 | Time: 2.8780
Epoch: 0015 | TRAIN: 1.9203 0.6989 | 0.3635 1.0000 | 0.6610 0.9958 | Time: 39.7210 | VAL: 2.1154 0.6757 | 0.9381 0.9551 | 1.2597 0.9128 | Time: 2.4427 | TEST: 2.1077 0.6906 | 1.0315 0.9344 | 1.3379 0.9167 | Time: 2.8904
Epoch: 0016 | TRAIN: 1.9139 0.7013 | 0.3245 1.0000 | 0.6418 0.9970 | Time: 39.8828 | VAL: 2.0945 0.6866 | 0.8781 0.9888 | 1.2267 0.9262 | Time: 2.3904 | TEST: 2.0873 0.6889 | 0.9736 0.9262 | 1.3083 0.9222 | Time: 2.8666
Epoch: 0017 | TRAIN: 1.8870 0.7121 | 0.2820 1.0000 | 0.5941 0.9988 | Time: 39.7950 | VAL: 2.0892 0.6938 | 0.8345 0.9888 | 1.1987 0.9396 | Time: 2.4111 | TEST: 2.0841 0.6906 | 0.9346 0.9262 | 1.2793 0.9278 | Time: 2.8938
