========================================
General Configuration:
	Wighting: MoCo
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
MoCo Configuration:
	weighting: MoCo
	beta_moco: 1.0
	gamma_moco: 0.01
	rho_moco: 0.01
	moco_gn: none
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.0357 0.5108 | 0.7904 0.8708 | 1.0223 0.8197 | Time: 40.3005 | VAL: 1.5409 0.6757 | 0.1881 0.9888 | 0.3152 0.9664 | Time: 2.4598 | TEST: 1.5080 0.6974 | 0.2439 0.9672 | 0.3352 0.9611 | Time: 2.8761
Epoch: 0001 | TRAIN: 0.9702 0.7752 | 0.0347 1.0000 | 0.0564 1.0000 | Time: 40.0652 | VAL: 1.2452 0.7446 | 0.0575 1.0000 | 0.1332 0.9866 | Time: 2.3950 | TEST: 1.1974 0.7658 | 0.0866 0.9918 | 0.1382 0.9722 | Time: 2.8738
Epoch: 0002 | TRAIN: 0.6323 0.8468 | 0.0111 1.0000 | 0.0157 1.0000 | Time: 39.9181 | VAL: 1.0923 0.7645 | 0.0371 1.0000 | 0.1072 0.9799 | Time: 2.4184 | TEST: 1.0564 0.7829 | 0.0738 0.9836 | 0.0961 0.9778 | Time: 2.8659
Epoch: 0003 | TRAIN: 0.4834 0.8870 | 0.0066 1.0000 | 0.0095 1.0000 | Time: 40.0452 | VAL: 1.0326 0.7554 | 0.0301 1.0000 | 0.0915 0.9866 | Time: 2.4136 | TEST: 0.9798 0.7846 | 0.0637 0.9918 | 0.0976 0.9778 | Time: 2.8683
Epoch: 0004 | TRAIN: 0.4228 0.8990 | 0.0048 1.0000 | 0.0069 1.0000 | Time: 39.8943 | VAL: 0.9784 0.7699 | 0.0283 1.0000 | 0.0957 0.9866 | Time: 2.4332 | TEST: 0.9306 0.7949 | 0.0632 0.9754 | 0.0848 0.9722 | Time: 2.8900
Epoch: 0005 | TRAIN: 0.3692 0.9062 | 0.0041 1.0000 | 0.0055 1.0000 | Time: 39.9050 | VAL: 0.9335 0.7736 | 0.0204 1.0000 | 0.0761 0.9866 | Time: 2.3958 | TEST: 0.8890 0.7915 | 0.0524 0.9918 | 0.0875 0.9778 | Time: 2.8311
Epoch: 0006 | TRAIN: 0.3378 0.9099 | 0.0031 1.0000 | 0.0042 1.0000 | Time: 39.6729 | VAL: 0.9141 0.7808 | 0.0172 1.0000 | 0.0695 0.9866 | Time: 2.4282 | TEST: 0.8750 0.7897 | 0.0584 0.9918 | 0.0832 0.9778 | Time: 2.8767
Epoch: 0007 | TRAIN: 0.3240 0.9141 | 0.0027 1.0000 | 0.0036 1.0000 | Time: 39.8224 | VAL: 0.9138 0.7826 | 0.0173 1.0000 | 0.0744 0.9866 | Time: 2.4123 | TEST: 0.8706 0.7897 | 0.0521 0.9918 | 0.0745 0.9778 | Time: 2.8461
Epoch: 0008 | TRAIN: 0.2710 0.9363 | 0.0022 1.0000 | 0.0031 1.0000 | Time: 39.8672 | VAL: 0.8994 0.7826 | 0.0156 1.0000 | 0.0695 0.9866 | Time: 2.4719 | TEST: 0.8603 0.7829 | 0.0521 0.9918 | 0.0818 0.9778 | Time: 2.8578
Epoch: 0009 | TRAIN: 0.2630 0.9393 | 0.0019 1.0000 | 0.0027 1.0000 | Time: 39.9454 | VAL: 0.8936 0.7880 | 0.0170 1.0000 | 0.0686 0.9866 | Time: 2.4188 | TEST: 0.8539 0.7795 | 0.0523 0.9918 | 0.0949 0.9778 | Time: 2.8714
Epoch: 0010 | TRAIN: 0.2315 0.9441 | 0.0017 1.0000 | 0.0025 1.0000 | Time: 39.9915 | VAL: 0.8720 0.7953 | 0.0172 1.0000 | 0.0708 0.9866 | Time: 2.4124 | TEST: 0.8372 0.7863 | 0.0532 0.9918 | 0.0831 0.9778 | Time: 2.8727
Epoch: 0011 | TRAIN: 0.2070 0.9501 | 0.0015 1.0000 | 0.0020 1.0000 | Time: 39.8349 | VAL: 0.8932 0.7772 | 0.0121 1.0000 | 0.0679 0.9866 | Time: 2.4118 | TEST: 0.8547 0.7726 | 0.0499 0.9754 | 0.0790 0.9778 | Time: 2.8654
Epoch: 0012 | TRAIN: 0.1810 0.9579 | 0.0013 1.0000 | 0.0018 1.0000 | Time: 40.0453 | VAL: 0.8878 0.7790 | 0.0146 1.0000 | 0.0711 0.9866 | Time: 2.3970 | TEST: 0.8539 0.7846 | 0.0517 0.9918 | 0.0797 0.9778 | Time: 2.8570
Epoch: 0013 | TRAIN: 0.1735 0.9627 | 0.0013 1.0000 | 0.0015 1.0000 | Time: 40.2750 | VAL: 0.8764 0.7754 | 0.0122 1.0000 | 0.0670 0.9866 | Time: 2.4484 | TEST: 0.8422 0.7812 | 0.0503 0.9918 | 0.0832 0.9778 | Time: 2.9261
Epoch: 0014 | TRAIN: 0.1522 0.9681 | 0.0011 1.0000 | 0.0014 1.0000 | Time: 39.9576 | VAL: 0.8822 0.7790 | 0.0118 1.0000 | 0.0646 0.9866 | Time: 2.4177 | TEST: 0.8404 0.7846 | 0.0501 0.9918 | 0.0825 0.9778 | Time: 2.8603
Epoch: 0015 | TRAIN: 0.1477 0.9651 | 0.0009 1.0000 | 0.0013 1.0000 | Time: 39.8270 | VAL: 0.8787 0.7844 | 0.0090 1.0000 | 0.0593 0.9866 | Time: 2.4081 | TEST: 0.8421 0.7863 | 0.0467 0.9836 | 0.0787 0.9722 | Time: 2.8965
Epoch: 0016 | TRAIN: 0.1250 0.9724 | 0.0009 1.0000 | 0.0013 1.0000 | Time: 39.7567 | VAL: 0.8809 0.7826 | 0.0112 1.0000 | 0.0628 0.9866 | Time: 2.4481 | TEST: 0.8452 0.7778 | 0.0508 0.9754 | 0.0805 0.9778 | Time: 2.9066
Epoch: 0017 | TRAIN: 0.1040 0.9808 | 0.0008 1.0000 | 0.0010 1.0000 | Time: 40.0373 | VAL: 0.8791 0.7790 | 0.0097 1.0000 | 0.0606 0.9866 | Time: 2.4316 | TEST: 0.8444 0.7778 | 0.0519 0.9754 | 0.0818 0.9778 | Time: 2.8976
Epoch: 0018 | TRAIN: 0.1009 0.9784 | 0.0008 1.0000 | 0.0010 1.0000 | Time: 39.8594 | VAL: 0.8772 0.7790 | 0.0091 1.0000 | 0.0595 0.9866 | Time: 2.4161 | TEST: 0.8433 0.7846 | 0.0513 0.9836 | 0.0879 0.9722 | Time: 2.8546
Epoch: 0019 | TRAIN: 0.0845 0.9892 | 0.0007 1.0000 | 0.0009 1.0000 | Time: 39.9198 | VAL: 0.8519 0.7880 | 0.0091 1.0000 | 0.0589 0.9866 | Time: 2.4677 | TEST: 0.8211 0.7829 | 0.0482 0.9918 | 0.0835 0.9778 | Time: 2.8651
Epoch: 0020 | TRAIN: 0.0699 0.9898 | 0.0007 1.0000 | 0.0009 1.0000 | Time: 39.8638 | VAL: 0.8737 0.7844 | 0.0091 1.0000 | 0.0570 0.9866 | Time: 2.4500 | TEST: 0.8446 0.7829 | 0.0527 0.9836 | 0.0762 0.9722 | Time: 2.8932
Epoch: 0021 | TRAIN: 0.0594 0.9970 | 0.0005 1.0000 | 0.0008 1.0000 | Time: 40.3125 | VAL: 0.8454 0.7808 | 0.0088 1.0000 | 0.0598 0.9866 | Time: 2.4583 | TEST: 0.8372 0.7778 | 0.0507 0.9918 | 0.0833 0.9778 | Time: 2.8998
Epoch: 0022 | TRAIN: 0.0504 0.9958 | 0.0006 1.0000 | 0.0007 1.0000 | Time: 39.9662 | VAL: 0.8656 0.7754 | 0.0088 1.0000 | 0.0612 0.9866 | Time: 2.4058 | TEST: 0.8395 0.7761 | 0.0465 0.9918 | 0.0796 0.9778 | Time: 2.8687
